TIME,CH,ADC
3278174552,14,358
3278174680,19,264
3278175840,14,358
3278175968,19,264
3278177136,14,358
3278177264,19,264
3278178432,14,358
3278178560,19,264
3278179720,14,358
3278179848,19,264
3278181016,14,357
3278181144,19,264
3278182304,14,358
3278182432,19,265
3278183600,14,358
3278183728,19,265
3278184888,14,358
3278185016,19,264
3278186184,14,359
3278186312,19,265
3278187472,14,358
3278188760,14,359
3278188888,19,265
3278190048,14,359
3278190176,19,265
3278191336,14,359
3278192624,14,358
3278192760,19,265
3278193928,14,359
3278194056,19,265
3278195216,14,359
3278195344,19,265
3278196504,14,358
3278196632,19,265
3278197792,14,358
3278197920,19,265
3278199088,14,358
3278199216,19,265
3278200376,14,359
3278200504,19,265
3278201664,14,358
3278201792,19,265
3278202952,14,358
3278203080,19,265
3278204240,14,358
3278204368,19,265
3278205536,14,359
3278205664,19,265
3278206824,14,359
3278206952,19,265
3278208120,14,359
3278208248,19,265
3278209408,14,358
3278209536,19,265
3278210704,14,358
3278210832,19,265
3278212000,14,359
3278212128,19,265
3278213288,14,359
3278213416,19,266
3278214576,14,358
3278214704,19,265
3278215864,14,359
3278215992,19,265
3278217152,14,358
3278217280,19,265
3278218448,14,359
3278218576,19,265
3278219736,14,359
3278219864,19,265
3278221024,14,358
3278221152,19,265
3278222312,14,358
3278222440,19,265
3278223608,14,359
3278223736,19,265
3278224896,14,358
3278225024,19,265
3278226192,14,359
3278226320,19,265
3278227480,14,359
3278227608,19,265
3278228768,14,359
3278228896,19,265
3278230056,14,359
3278230184,19,265
3278231344,14,359
3278231472,19,265
3278232632,14,359
3278232760,19,265
3278233920,14,360
3278234048,19,266
3278235208,14,359
3278235336,19,265
3278236496,14,359
3278236624,19,266
3278237784,14,359
3278237912,19,266
3278239080,14,359
3278239208,19,265
3278240368,14,359
3278240496,19,265
3278241656,14,359
3278241784,19,266
3278242952,14,358
3278243080,19,265
3278244240,14,359
3278244368,19,265
3278245528,14,359
3278245656,19,265
3278246816,14,359
3278246944,19,265
3278248104,14,359
3278248232,19,265
3278249392,14,359
3278249520,19,266
3278250688,14,359
3278250816,19,266
3278251984,14,359
3278252112,19,266
3278253400,19,266
3278254560,14,359
3278254688,19,266
3278255848,14,359
3278255976,19,266
3278257272,19,266
3278258432,14,359
3278258560,19,267
3278259720,14,359
3278259848,19,266
3278261008,14,359
3278261136,19,266
3278262296,14,359
3278262424,19,266
3278263592,14,360
3278263720,19,266
3278264880,14,359
3278265008,19,266
3278266168,14,359
3278266296,19,266
3278267456,14,360
3278267584,19,267
3278268744,14,359
3278268872,19,266
3278270032,14,359
3278270160,19,267
3278271320,14,360
3278271448,19,267
3278272608,14,359
3278272736,19,266
3278273896,14,359
3278274024,19,267
3278275184,14,360
3278275312,19,267
3278276472,14,359
3278276600,19,266
3278277768,14,359
3278277896,19,266
3278279056,14,359
3278279184,19,266
3278280344,14,359
3278280472,19,266
3278281632,14,359
3278281760,19,266
3278282920,14,359
3278283048,19,266
3278284208,14,359
3278284336,19,266
3278285496,14,359
3278285624,19,266
3278286784,14,359
3278286912,19,266
3278288072,14,359
3278288200,19,267
3278289360,14,359
3278289488,19,267
3278290648,14,359
3278290776,19,266
3278291936,14,359
3278292064,19,267
3278293224,14,360
3278293352,19,267
3278294512,14,360
3278294640,19,267
3278295800,14,361
3278295928,19,268
3278297096,14,361
3278297224,19,268
3278298384,14,361
3278298512,19,267
3278299672,14,360
3278299800,19,267
3278300960,14,359
3278301088,19,267
3278302248,14,359
3278302376,19,267
3278303536,14,359
3278303664,19,266
3278304824,14,359
3278304952,19,266
3278306120,14,359
3278306248,19,266
3278307408,14,359
3278307536,19,266
3278308696,14,359
3278308824,19,267
3278309984,14,359
3278310112,19,266
3278311272,14,359
3278311400,19,266
3278312568,14,359
3278312696,19,266
3278313856,14,359
3278313984,19,266
3278315144,14,359
3278315272,19,266
3278316432,14,359
3278316560,19,267
3278317720,14,359
3278317848,19,266
3278319016,14,359
3278319144,19,266
3278320304,14,359
3278320432,19,266
3278321592,14,359
3278321720,19,266
3278322880,14,359
3278323008,19,266
3278324168,14,359
3278324296,19,266
3278325456,14,359
3278325584,19,266
3278326744,14,359
3278326872,19,266
3278328032,14,359
3278328160,19,267
3278329320,14,359
3278329448,19,267
3278330608,14,359
3278330736,19,266
3278331896,14,359
3278332032,19,267
3278333192,14,360
3278333320,19,267
3278334480,14,359
3278334608,19,267
3278335768,14,359
3278335896,19,267
3278337056,14,360
3278337184,19,267
3278338344,14,359
3278338472,19,267
3278339632,14,359
3278339760,19,267
3278340920,14,360
3278341048,19,267
3278342208,14,360
3278342336,19,268
3278343496,14,359
3278343624,19,268
3278344784,14,360
3278344912,19,267
3278346072,14,360
3278346200,19,268
3278347360,14,359
3278347488,19,268
3278348648,14,360
3278348776,19,268
3278349944,14,360
3278350072,19,268
3278351232,14,360
3278351368,19,268
3278352528,14,359
3278352656,19,267
3278353816,14,360
3278353944,19,268
3278355104,14,360
3278355232,19,268
3278356392,14,359
3278356520,19,267
3278357680,14,360
3278357808,19,268
3278358968,14,360
3278359096,19,268
3278360256,14,360
3278360384,19,268
3278361544,14,360
3278361672,19,268
3278362832,14,360
3278362960,19,269
3278364120,14,360
3278364248,19,268
3278365408,14,360
3278365536,19,268
3278366696,14,359
3278366824,19,268
3278367984,14,359
3278368112,19,267
3278369272,14,359
3278369400,19,267
3278370560,14,360
3278370688,19,268
3278371848,14,360
3278371976,19,268
3278373136,14,359
3278373264,19,267
3278374424,14,360
3278374552,19,268
3278375712,14,359
3278375840,19,267
3278377000,14,360
3278377128,19,268
3278378288,14,360
3278378416,19,268
3278379576,14,360
3278379704,19,268
3278380864,14,359
3278380992,19,267
3278382152,14,361
3278382280,19,268
3278383440,14,360
3278383568,19,268
3278384728,14,359
3278384856,19,267
3278386016,14,359
3278386144,19,268
3278387304,14,359
3278387432,19,268
3278388592,14,360
3278388720,19,267
3278389880,14,359
3278390008,19,267
3278391168,14,360
3278391304,19,268
3278392464,14,360
3278392592,19,267
3278393752,14,360
3278393880,19,267
3278395040,14,360
3278395168,19,268
3278396328,14,360
3278396456,19,268
3278397616,14,360
3278397744,19,268
3278398904,14,360
3278399032,19,268
3278400192,14,360
3278400320,19,268
3278401480,14,360
3278401608,19,268
3278402768,14,360
3278402896,19,268
3278404056,14,360
3278404184,19,269
3278405344,14,360
3278405472,19,268
3278406640,14,360
3278406776,19,269
3278407936,14,360
3278408064,19,268
3278409224,14,360
3278409352,19,269
3278410512,14,360
3278410640,19,269
3278411800,14,361
3278411928,19,269
3278413088,14,360
3278413216,19,268
3278414376,14,360
3278414504,19,269
3278415664,14,360
3278415792,19,269
3278416952,14,360
3278417080,19,268
3278418240,14,360
3278418368,19,269
3278419528,14,360
3278419656,19,269
3278420816,14,360
3278420944,19,269
3278422104,14,360
3278422232,19,269
3278423392,14,361
3278423520,19,268
3278424680,14,361
3278424808,19,269
3278425968,14,360
3278426096,19,269
3278427256,14,361
3278427384,19,269
3278428544,14,361
3278428672,19,269
3278429832,14,360
3278429960,19,269
3278431120,14,360
3278431248,19,269
3278432408,14,360
3278432536,19,268
3278433696,14,360
3278433824,19,268
3278434984,14,361
3278435112,19,269
3278436272,14,360
3278436400,19,268
3278437560,14,360
3278437688,19,269
3278438848,14,360
3278438976,19,269
3278440136,14,360
3278440264,19,268
3278441424,14,360
3278441552,19,269
3278442712,14,360
3278442840,19,268
3278444000,14,360
3278444128,19,269
3278445288,14,360
3278445416,19,268
3278446576,14,360
3278446712,19,268
3278447872,14,360
3278448000,19,268
3278449168,14,360
3278449296,19,269
3278450456,14,360
3278450584,19,269
3278451744,14,360
3278451872,19,268
3278453032,14,360
3278453160,19,269
3278454320,14,361
3278454448,19,269
3278455608,14,360
3278455736,19,269
3278456896,14,360
3278457024,19,268
3278458184,14,360
3278458312,19,269
3278459472,14,360
3278459600,19,269
3278460760,14,361
3278460888,19,269
3278462048,14,360
3278462176,19,269
3278463336,14,360
3278463464,19,269
3278464624,14,360
3278464752,19,269
3278465912,14,360
3278466040,19,269
3278467200,14,361
3278467328,19,269
3278468488,14,360
3278468616,19,269
3278469776,14,360
3278469904,19,270
3278471064,14,361
3278471192,19,270
3278472352,14,360
3278472480,19,270
3278473640,14,360
3278473768,19,269
3278474928,14,361
3278475056,19,270
3278476216,14,360
3278476344,19,270
3278477504,14,360
3278477632,19,270
3278478792,14,360
3278478920,19,269
3278480080,14,360
3278480208,19,269
3278481368,14,360
3278481496,19,269
3278482656,14,360
3278482784,19,269
3278483944,14,360
3278484072,19,270
3278485232,14,360
3278485360,19,269
3278486520,14,360
3278486656,19,270
3278487816,14,360
3278487944,19,270
3278489104,14,360
3278489232,19,270
3278490392,14,360
3278490520,19,269
3278491680,14,360
3278491808,19,269
3278492968,14,360
3278493096,19,270
3278494256,14,362
3278494384,19,270
3278495544,14,361
3278495672,19,270
3278496832,14,361
3278496960,19,270
3278498120,14,360
3278498248,19,269
3278499408,14,360
3278499536,19,269
3278500696,14,360
3278500824,19,270
3278501984,14,360
3278502112,19,270
3278503272,14,361
3278503400,19,270
3278504560,14,360
3278504688,19,269
3278505848,14,360
3278505976,19,269
3278507144,14,360
3278507272,19,269
3278508432,14,360
3278508560,19,269
3278509720,14,361
3278509848,19,270
3278511008,14,361
3278511136,19,270
3278512296,14,360
3278512424,19,269
3278513584,14,360
3278513712,19,270
3278514872,14,361
3278515000,19,269
3278516160,14,360
3278516288,19,270
3278517448,14,360
3278517576,19,269
3278518736,14,360
3278518864,19,269
3278520024,14,360
3278520152,19,269
3278521312,14,361
3278521440,19,269
3278522600,14,361
3278522728,19,270
3278523888,14,361
3278524016,19,269
3278525176,14,360
3278525304,19,270
3278526472,14,360
3278526600,19,270
3278527760,14,360
3278527888,19,270
3278529048,14,360
3278529176,19,270
3278530336,14,361
3278530464,19,270
3278531624,14,360
3278531752,19,270
3278532912,14,360
3278533040,19,270
3278534200,14,361
3278534328,19,270
3278535488,14,361
3278535616,19,270
3278536776,14,361
3278536904,19,270
3278538064,14,361
3278538192,19,270
3278539352,14,361
3278539480,19,270
3278540640,14,360
3278540768,19,270
3278541928,14,361
3278542056,19,271
3278543216,14,361
3278543344,19,270
3278544504,14,360
3278544632,19,271
3278545792,14,361
3278545928,19,270
3278547088,14,361
3278547216,19,270
3278548376,14,360
3278548504,19,270
3278549664,14,361
3278549792,19,270
3278550952,14,361
3278551080,19,271
3278552240,14,360
3278552368,19,271
3278553528,14,360
3278553656,19,271
3278554816,14,361
3278554944,19,270
3278556104,14,360
3278556232,19,270
3278557392,14,360
3278557520,19,270
3278558680,14,361
3278558808,19,271
3278559968,14,360
3278560096,19,270
3278561256,14,361
3278561384,19,271
3278562544,14,362
3278562672,19,271
3278563832,14,361
3278563960,19,270
3278565120,14,360
3278565248,19,271
3278566408,14,362
3278566536,19,271
3278567696,14,360
3278567824,19,270
3278568984,14,360
3278569112,19,270
3278570272,14,361
3278570400,19,270
3278571560,14,361
3278571688,19,270
3278572848,14,362
3278572976,19,270
3278574136,14,361
3278574264,19,271
3278575424,14,361
3278575552,19,270
3278576712,14,360
3278576840,19,270
3278578000,14,361
3278578128,19,271
3278579288,14,362
3278579416,19,270
3278580576,14,361
3278580704,19,271
3278581864,14,361
3278581992,19,270
3278583152,14,361
3278583280,19,270
3278584440,14,360
3278584568,19,270
3278585728,14,360
3278585864,19,270
3278587024,14,361
3278587152,19,270
3278588312,14,360
3278588440,19,270
3278589600,14,360
3278589728,19,270
3278590888,14,361
3278591016,19,270
3278592176,14,360
3278592304,19,270
3278593464,14,360
3278593592,19,271
3278594752,14,362
3278594880,19,271
3278596040,14,361
3278596168,19,271
3278597328,14,360
3278597456,19,270
3278598616,14,360
3278598744,19,270
3278599904,14,361
3278600032,19,271
3278601192,14,360
3278601320,19,271
3278602480,14,361
3278602608,19,271
3278603768,14,361
3278603896,19,271
3278605056,14,360
3278605184,19,271
3278606344,14,361
3278606472,19,271
3278607632,14,361
3278607760,19,271
3278608920,14,360
3278609048,19,271
3278610208,14,361
3278610336,19,271
3278611496,14,361
3278611624,19,271
3278612784,14,361
3278612912,19,271
3278614072,14,360
3278614200,19,271
3278615360,14,361
3278615488,19,271
3278616648,14,361
3278616776,19,271
3278617936,14,360
3278618064,19,271
3278619224,14,361
3278619352,19,271
3278620512,14,360
3278620640,19,271
3278621800,14,361
3278621928,19,271
3278623088,14,361
3278623216,19,270
3278624376,14,361
3278624504,19,270
3278625664,14,360
3278625800,19,271
3278626960,14,360
3278627088,19,271
3278628248,14,360
3278628376,19,271
3278629536,14,360
3278629664,19,270
3278630824,14,361
3278630952,19,270
3278632112,14,360
3278632240,19,271
3278633400,14,361
3278633528,19,271
3278634688,14,360
3278634816,19,270
3278635976,14,360
3278636104,19,271
3278637264,14,361
3278637392,19,271
3278638552,14,360
3278638680,19,270
3278639840,14,361
3278639968,19,271
3278641128,14,360
3278641256,19,271
3278642416,14,360
3278642544,19,271
3278643704,14,361
3278643832,19,270
3278644992,14,361
3278645120,19,272
3278647568,14,360
3278647696,19,270
3278648856,14,361
3278648984,19,271
3278651432,14,361
3278651560,19,271
3278652720,14,360
3278652848,19,271
3278654008,14,360
3278654136,19,271
3278655296,14,361
3278655424,19,270
3278656584,14,360
3278656712,19,271
3278657872,14,360
3278658000,19,271
3278659160,14,360
3278659288,19,270
3278660448,14,361
3278660576,19,271
3278661736,14,360
3278661864,19,270
3278663024,14,360
3278663152,19,271
3278664312,14,360
3278664440,19,270
3278665600,14,360
3278665736,19,271
3278666888,14,361
3278667016,19,271
3278668176,14,360
3278668304,19,270
3278669464,14,360
3278669592,19,271
3278670752,14,361
3278670880,19,271
3278672040,14,360
3278672168,19,270
3278673328,14,361
3278673456,19,271
3278674616,14,360
3278674744,19,271
3278675904,14,360
3278676032,19,270
3278677192,14,360
3278677320,19,271
3278678480,14,360
3278678608,19,271
3278679768,14,361
3278679896,19,270
3278681056,14,360
3278681184,19,271
3278682344,14,361
3278682472,19,271
3278683632,14,360
3278683760,19,271
3278684920,14,361
3278685048,19,271
3278686216,14,361
3278686344,19,271
3278687504,14,360
3278687632,19,270
3278688792,14,360
3278688920,19,270
3278690080,14,360
3278690208,19,271
3278691368,14,361
3278691496,19,271
3278692656,14,360
3278692784,19,271
3278693944,14,360
3278694072,19,271
3278695232,14,361
3278695360,19,270
3278696520,14,360
3278696648,19,270
3278697808,14,361
3278697936,19,271
3278699096,14,361
3278699224,19,271
3278700384,14,361
3278700512,19,270
3278701672,14,360
3278701800,19,271
3278702960,14,361
3278703088,19,271
3278704248,14,361
3278704376,19,271
3278705536,14,360
3278705672,19,271
3278706824,14,361
3278706952,19,271
3278708112,14,360
3278708240,19,271
3278709400,14,360
3278709528,19,270
3278710688,14,361
3278710816,19,271
3278712104,19,271
3278713264,14,361
3278713392,19,271
3278714552,14,360
3278714680,19,271
3278715968,19,270
3278717128,14,362
3278717256,19,272
3278718416,14,360
3278718544,19,271
3278719704,14,361
3278719832,19,271
3278720992,14,360
3278721120,19,271
3278722280,14,360
3278722408,19,270
3278723568,14,360
3278723696,19,270
3278724856,14,360
3278724984,19,270
3278726152,14,360
3278726280,19,271
3278727440,14,361
3278727568,19,271
3278728728,14,360
3278728856,19,270
3278730016,14,360
3278730144,19,271
3278731304,14,361
3278731432,19,271
3278732592,14,360
3278732720,19,270
3278733880,14,360
3278734008,19,271
3278735168,14,360
3278735296,19,270
3278736456,14,360
3278736584,19,270
3278737744,14,360
3278737872,19,271
3278739032,14,360
3278739160,19,271
3278740320,14,360
3278740448,19,270
3278741608,14,360
3278741736,19,271
3278742896,14,361
3278743024,19,270
3278744184,14,360
3278744312,19,271
3278745472,14,360
3278745608,19,270
3278746768,14,360
3278746896,19,271
3278748056,14,360
3278748184,19,270
3278749344,14,360
3278749472,19,271
3278750632,14,360
3278750760,19,271
3278751920,14,360
3278752048,19,270
3278753208,14,360
3278753336,19,271
3278754496,14,361
3278754624,19,270
3278755784,14,360
3278755912,19,270
3278757072,14,360
3278757200,19,271
3278758360,14,360
3278758488,19,271
3278759648,14,360
3278759776,19,270
3278760936,14,360
3278761064,19,271
3278762224,14,360
3278762352,19,271
3278763512,14,360
3278763640,19,270
3278764800,14,360
3278764928,19,271
3278766088,14,360
3278766216,19,271
3278767376,14,360
3278767504,19,271
3278768664,14,359
3278768792,19,270
3278769952,14,359
3278770080,19,271
3278771240,14,361
3278771368,19,271
3278772528,14,360
3278772656,19,271
3278773816,14,360
3278773944,19,271
3278775104,14,360
3278775232,19,271
3278776392,14,360
3278776520,19,270
3278777680,14,360
3278777808,19,271
3278778968,14,360
3278779096,19,271
3278780256,14,361
3278780384,19,270
3278781544,14,360
3278781672,19,271
3278782832,14,361
3278782960,19,271
3278784120,14,360
3278784248,19,270
3278785408,14,360
3278785544,19,270
3278786704,14,359
3278786832,19,270
3278787992,14,360
3278788120,19,270
3278789280,14,360
3278789408,19,270
3278790568,14,359
3278790696,19,270
3278791856,14,360
3278791984,19,271
3278793144,14,359
3278793272,19,270
3278794432,14,360
3278794560,19,270
3278795720,14,360
3278795848,19,270
3278797008,14,359
3278797136,19,270
3278798296,14,360
3278798424,19,270
3278799584,14,359
3278799712,19,271
3278800872,14,360
3278801000,19,270
3278802160,14,359
3278802288,19,270
3278803448,14,360
3278803576,19,270
3278804736,14,360
3278804864,19,271
3278806024,14,359
3278806152,19,271
3278807312,14,360
3278807440,19,270
3278808600,14,360
3278808728,19,270
3278809888,14,360
3278810016,19,270
3278811176,14,360
3278811304,19,270
3278812464,14,359
3278812592,19,270
3278813752,14,359
3278813880,19,270
3278815040,14,360
3278815168,19,270
3278816328,14,360
3278816456,19,271
3278817616,14,359
3278817744,19,271
3278818904,14,360
3278819032,19,270
3278820192,14,359
3278820320,19,271
3278821480,14,360
3278821608,19,271
3278822768,14,360
3278822896,19,270
3278824056,14,360
3278824184,19,270
3278825344,14,359
3278825480,19,271
3278826640,14,359
3278826768,19,270
3278827928,14,359
3278828056,19,270
3278829216,14,360
3278829344,19,270
3278830504,14,359
3278830632,19,270
3278831792,14,359
3278831920,19,271
3278833080,14,359
3278833208,19,270
3278834368,14,360
3278834496,19,270
3278835656,14,359
3278835784,19,270
3278836944,14,359
3278837072,19,271
3278838232,14,360
3278838360,19,270
3278839520,14,359
3278839648,19,270
3278840808,14,360
3278840936,19,270
3278842096,14,359
3278842224,19,270
3278843384,14,359
3278843512,19,270
3278844672,14,360
3278844800,19,271
3278845960,14,359
3278846088,19,271
3278847248,14,359
3278847376,19,270
3278848536,14,359
3278848664,19,270
3278849824,14,361
3278849952,19,271
3278851112,14,359
3278851240,19,270
3278852400,14,359
3278852528,19,270
3278853688,14,359
3278853816,19,270
3278854976,14,359
3278855104,19,270
3278856264,14,359
3278856392,19,270
3278857552,14,359
3278857680,19,271
3278858840,14,360
3278858968,19,271
3278860128,14,360
3278860256,19,270
3278861416,14,359
3278861544,19,270
3278862704,14,360
3278862832,19,270
3278863992,14,359
3278864120,19,270
3278865280,14,360
3278865416,19,270
3278866576,14,359
3278866704,19,270
3278867864,14,359
3278867992,19,270
3278869152,14,359
3278869280,19,270
3278870440,14,359
3278870568,19,270
3278871728,14,360
3278871856,19,271
3278873016,14,359
3278873144,19,270
3278874304,14,360
3278874432,19,271
3278875592,14,360
3278875720,19,271
3278876880,14,359
3278877008,19,270
3278878168,14,359
3278878296,19,270
3278879456,14,359
3278879584,19,270
3278880744,14,359
3278880872,19,270
3278882032,14,359
3278882160,19,270
3278883320,14,359
3278883448,19,270
3278884608,14,359
3278884736,19,270
3278885896,14,359
3278886024,19,270
3278887184,14,359
3278887312,19,270
3278888472,14,358
3278888600,19,270
3278889760,14,359
3278889888,19,270
3278891048,14,359
3278891176,19,270
3278892336,14,359
3278892464,19,270
3278893624,14,359
3278893752,19,270
3278894912,14,359
3278895040,19,270
3278896200,14,359
3278896328,19,270
3278897488,14,358
3278897616,19,270
3278898776,14,360
3278898904,19,270
3278900064,14,359
3278900192,19,270
3278901352,14,359
3278901480,19,270
3278902640,14,359
3278902768,19,270
3278903928,14,358
3278904056,19,270
3278905216,14,358
3278905352,19,270
3278906512,14,358
3278906640,19,271
3278907800,14,359
3278907928,19,270
3278909088,14,359
3278909216,19,270
3278910376,14,359
3278910504,19,270
3278911664,14,359
3278911792,19,270
3278912952,14,359
3278913080,19,271
3278914240,14,359
3278914368,19,270
3278915528,14,359
3278915656,19,270
3278916816,14,359
3278916944,19,270
3278918104,14,358
3278918232,19,270
3278919392,14,359
3278919520,19,270
3278920680,14,358
3278920808,19,270
3278921968,14,358
3278922096,19,270
3278923256,14,359
3278923384,19,270
3278924544,14,358
3278924672,19,270
3278925832,14,358
3278925960,19,270
3278927120,14,359
3278927248,19,270
3278928408,14,358
3278928536,19,270
3278929696,14,359
3278929824,19,270
3278930984,14,359
3278931112,19,270
3278932272,14,359
3278932400,19,270
3278933560,14,358
3278933688,19,270
3278934848,14,359
3278934976,19,270
3278936136,14,358
3278936264,19,270
3278937424,14,359
3278937552,19,270
3278938712,14,359
3278938840,19,270
3278940000,14,358
3278940128,19,270
3278941288,14,358
3278941416,19,270
3278942576,14,358
3278942704,19,270
3278943864,14,359
3278943992,19,270
3278945152,14,358
3278945288,19,270
3278946448,14,358
3278946576,19,270
3278947736,14,358
3278947864,19,270
3278949024,14,358
3278949152,19,270
3278950312,14,358
3278950440,19,270
3278951600,14,358
3278951728,19,270
3278952888,14,358
3278953016,19,269
3278954176,14,358
3278954304,19,270
3278955464,14,358
3278955592,19,270
3278956752,14,358
3278956880,19,270
3278958040,14,358
3278958168,19,270
3278959328,14,358
3278959456,19,269
3278960616,14,358
3278960744,19,270
3278961904,14,358
3278962032,19,270
3278963192,14,358
3278963320,19,269
3278964480,14,357
3278964608,19,269
3278965768,14,358
3278965896,19,270
3278967056,14,358
3278967184,19,270
3278968344,14,358
3278968472,19,269
3278969632,14,358
3278969760,19,270
3278970920,14,358
3278971048,19,270
3278972208,14,358
3278972336,19,270
3278973496,14,357
3278973624,19,270
3278974784,14,358
3278974912,19,270
3278976072,14,358
3278976200,19,270
3278977360,14,358
3278977488,19,270
3278978648,14,359
3278978776,19,270
3278979936,14,358
3278980064,19,270
3278981224,14,358
3278981352,19,270
3278982512,14,357
3278982640,19,270
3278983800,14,358
3278983928,19,270
3278985088,14,358
3278985224,19,270
3278986384,14,357
3278986512,19,270
3278987672,14,358
3278987800,19,269
3278988960,14,357
3278989088,19,269
3278990248,14,358
3278990376,19,270
3278991536,14,357
3278991664,19,270
3278992824,14,358
3278992952,19,269
3278994112,14,358
3278994240,19,270
3278995400,14,358
3278995528,19,270
3278996688,14,358
3278996816,19,269
3278997976,14,357
3278998104,19,270
3278999264,14,358
3278999392,19,269
3279000552,14,358
3279000680,19,270
3279001840,14,358
3279001968,19,269
3279003128,14,357
3279003256,19,270
3279004416,14,357
3279004544,19,269
3279005704,14,357
3279005832,19,269
3279006992,14,357
3279007120,19,270
3279008280,14,358
3279008408,19,269
3279009568,14,357
3279009696,19,270
3279010856,14,358
3279010984,19,270
3279012144,14,358
3279012272,19,269
3279013432,14,358
3279013560,19,270
3279014720,14,358
3279014848,19,270
3279016008,14,358
3279016136,19,270
3279017296,14,358
3279017424,19,269
3279018584,14,357
3279018712,19,270
3279019872,14,358
3279020000,19,269
3279021160,14,358
3279021288,19,270
3279022448,14,357
3279022576,19,270
3279023736,14,358
3279023864,19,269
3279025024,14,357
3279025160,19,270
3279026320,14,357
3279026448,19,270
3279027608,14,357
3279027736,19,269
3279028896,14,358
3279029024,19,270
3279030184,14,357
3279030312,19,270
3279031472,14,357
3279031600,19,269
3279032760,14,357
3279032888,19,269
3279034048,14,357
3279034176,19,269
3279035336,14,358
3279035464,19,269
3279036624,14,357
3279036752,19,269
3279037912,14,357
3279038040,19,270
3279039200,14,357
3279039328,19,269
3279040488,14,357
3279040616,19,269
3279041776,14,357
3279041904,19,269
3279043064,14,356
3279043192,19,269
3279044352,14,357
3279044480,19,269
3279045640,14,357
3279045768,19,269
3279046928,14,356
3279047056,19,269
3279048216,14,357
3279048344,19,269
3279049504,14,357
3279049632,19,269
3279050792,14,357
3279050920,19,269
3279052080,14,356
3279052208,19,269
3279053368,14,357
3279053496,19,269
3279054656,14,357
3279054784,19,269
3279055944,14,356
3279056072,19,269
3279057232,14,356
3279057360,19,269
3279058520,14,356
3279058648,19,269
3279059808,14,356
3279059936,19,269
3279061096,14,357
3279061224,19,269
3279062384,14,357
3279062512,19,270
3279063672,14,357
3279063800,19,269
3279064960,14,356
3279065096,19,269
3279066248,14,357
3279066376,19,269
3279067536,14,357
3279067664,19,270
3279068824,14,357
3279068952,19,269
3279070112,14,357
3279070240,19,270
3279071400,14,356
3279071528,19,270
3279072688,14,356
3279072816,19,269
3279073976,14,357
3279074104,19,269
3279075264,14,357
3279075392,19,269
3279076552,14,356
3279076680,19,269
3279077840,14,358
3279077968,19,269
3279079128,14,356
3279079256,19,269
3279080416,14,356
3279080544,19,269
3279081704,14,356
3279081832,19,269
3279082992,14,357
3279083120,19,270
3279084280,14,357
3279084408,19,269
3279085576,14,356
3279085704,19,269
3279086864,14,357
3279086992,19,269
3279088152,14,356
3279088280,19,269
3279089440,14,356
3279089568,19,269
3279090728,14,357
3279090856,19,269
3279092016,14,356
3279092144,19,269
3279093304,14,356
3279093432,19,269
3279094592,14,356
3279094720,19,269
3279095880,14,356
3279096008,19,269
3279097168,14,356
3279097296,19,269
3279098456,14,356
3279098584,19,269
3279099744,14,357
3279099872,19,269
3279101032,14,355
3279101160,19,268
3279102320,14,355
3279102448,19,269
3279103608,14,356
3279103736,19,269
3279104896,14,356
3279106192,14,356
3279106320,19,268
3279107480,14,356
3279107608,19,268
3279108768,14,355
3279110056,14,355
3279110184,19,269
3279111344,14,356
3279111472,19,269
3279112632,14,355
3279112760,19,268
3279113928,14,355
3279114056,19,268
3279115216,14,356
3279115344,19,269
3279116504,14,356
3279116632,19,268
3279117792,14,355
3279117920,19,268
3279119080,14,356
3279119208,19,269
3279120368,14,355
3279120504,19,269
3279121664,14,355
3279121792,19,268
3279122952,14,355
3279123080,19,268
3279124240,14,355
3279124368,19,268
3279125536,14,355
3279125664,19,268
3279126824,14,356
3279126952,19,270
3279128112,14,356
3279128240,19,269
3279129400,14,356
3279129528,19,269
3279130688,14,355
3279130816,19,268
3279131976,14,355
3279132104,19,268
3279133264,14,355
3279133392,19,268
3279134552,14,355
3279134680,19,268
3279135840,14,355
3279135968,19,268
3279137128,14,355
3279137256,19,268
3279138424,14,355
3279138552,19,268
3279139712,14,355
3279139848,19,268
3279141008,14,355
3279141136,19,268
3279142296,14,355
3279142424,19,268
3279143584,14,356
3279143712,19,269
3279144872,14,355
3279145000,19,268
3279146160,14,355
3279146288,19,268
3279147448,14,355
3279147576,19,268
3279148736,14,355
3279148864,19,268
3279150032,14,356
3279150160,19,268
3279151320,14,355
3279151448,19,268
3279152616,14,356
3279152744,19,268
3279153904,14,355
3279154032,19,268
3279155192,14,355
3279155328,19,268
3279156488,14,355
3279156616,19,268
3279157776,14,355
3279157904,19,269
3279159064,14,356
3279159192,19,269
3279160352,14,356
3279160480,19,268
3279161640,14,354
3279161768,19,268
3279162928,14,355
3279163056,19,268
3279164216,14,354
3279164344,19,268
3279165504,14,354
3279165632,19,268
3279166792,14,354
3279166920,19,268
3279168080,14,354
3279168208,19,268
3279169368,14,354
3279169496,19,268
3279171944,14,355
3279172072,19,267
3279173232,14,354
3279173360,19,267
3279175816,14,354
3279175944,19,268
3279177104,14,355
3279177232,19,268
3279178392,14,354
3279178520,19,268
3279179680,14,354
3279179808,19,267
3279180968,14,354
3279181096,19,267
3279182256,14,354
3279182384,19,267
3279183544,14,354
3279183672,19,267
3279184832,14,354
3279184960,19,267
