TIME,CH,ADC
2235692872,14,340
2235693000,19,204
2235694152,14,339
2235694280,19,204
2235695432,14,339
2235695560,19,204
2235696712,14,339
2235696840,19,204
2235697992,14,339
2235698120,19,204
2235699272,14,340
2235699400,19,204
2235700552,14,339
2235700680,19,204
2235701832,14,339
2235701960,19,204
2235703112,14,339
2235703240,19,204
2235704392,14,339
2235704520,19,204
2235705680,14,339
2235705808,19,204
2235706960,14,340
2235707088,19,204
2235708240,14,339
2235708368,19,204
2235709520,14,339
2235709648,19,204
2235710800,14,339
2235710928,19,204
2235712080,14,339
2235712208,19,204
2235713360,14,339
2235713488,19,204
2235714640,14,340
2235714768,19,204
2235715920,14,340
2235716048,19,204
2235717200,14,340
2235717328,19,204
2235718480,14,339
2235718608,19,204
2235719760,14,340
2235719888,19,204
2235721040,14,339
2235721168,19,204
2235722320,14,340
2235722448,19,204
2235723600,14,340
2235723728,19,204
2235724880,14,339
2235725008,19,204
2235726160,14,339
2235726288,19,204
2235727440,14,340
2235727568,19,204
2235728720,14,339
2235728848,19,204
2235730008,14,339
2235730136,19,204
2235731288,14,340
2235731416,19,204
2235732568,14,340
2235732696,19,204
2235733848,14,339
2235733976,19,204
2235735136,14,339
2235735264,19,203
2235736416,14,340
2235736544,19,204
2235737696,14,339
2235737824,19,204
2235738976,14,339
2235739104,19,204
2235740256,14,340
2235740384,19,204
2235741536,14,340
2235741664,19,204
2235742816,14,339
2235742944,19,204
2235744104,14,339
2235744232,19,204
2235745384,14,339
2235745512,19,204
2235746664,14,339
2235746792,19,204
2235747944,14,340
2235748072,19,204
2235749224,14,339
2235749352,19,204
2235750504,14,340
2235750632,19,204
2235751784,14,340
2235751912,19,204
2235753064,14,340
2235753192,19,204
2235754344,14,340
2235754472,19,204
2235755624,14,339
2235755752,19,204
2235756904,14,339
2235757032,19,204
2235758184,14,339
2235758312,19,204
2235759464,14,339
2235759592,19,204
2235760744,14,340
2235760872,19,204
2235762024,14,340
2235762152,19,204
2235763304,14,339
2235763432,19,204
2235764584,14,340
2235764712,19,204
2235765864,14,340
2235765992,19,204
2235767144,14,340
2235767272,19,204
2235768424,14,340
2235768552,19,204
2235769704,14,339
2235769832,19,204
2235770984,14,339
2235771112,19,204
2235772264,14,339
2235772392,19,204
2235773552,14,340
2235773680,19,204
2235774832,14,339
2235774960,19,204
2235776120,14,340
2235776248,19,204
2235777400,14,339
2235777528,19,204
2235778680,14,339
2235778808,19,204
2235779960,14,340
2235780088,19,204
2235781248,14,340
2235781376,19,204
2235782528,14,339
2235782656,19,204
2235783808,14,340
2235783936,19,204
2235785088,14,340
2235785224,19,204
2235786376,14,340
2235786504,19,204
2235787656,14,340
2235787784,19,204
2235788936,14,340
2235789064,19,204
2235790216,14,340
2235790344,19,204
2235791496,14,340
2235791624,19,204
2235792776,14,339
2235792904,19,204
2235794056,14,339
2235794184,19,204
2235795336,14,339
2235795464,19,204
2235796616,14,339
2235796744,19,204
2235797896,14,339
2235798024,19,204
2235799184,14,340
2235799312,19,204
2235800464,14,339
2235800592,19,204
2235801744,14,340
2235801872,19,204
2235803024,14,339
2235803152,19,204
2235804304,14,339
2235804432,19,204
2235805584,14,340
2235805712,19,204
2235806864,14,340
2235806992,19,204
2235808144,14,339
2235808272,19,204
2235809424,14,340
2235809552,19,204
2235810704,14,339
2235810832,19,204
2235811992,14,340
2235812120,19,204
2235813272,14,339
2235813400,19,203
2235814552,14,340
2235814680,19,204
2235815832,14,339
2235815960,19,204
2235817112,14,340
2235817240,19,204
2235818392,14,339
2235818520,19,204
2235819680,14,340
2235819808,19,204
2235820960,14,340
2235821088,19,204
2235822240,14,339
2235822368,19,204
2235823520,14,340
2235823648,19,204
2235824800,14,340
2235824928,19,204
2235826080,14,340
2235826208,19,204
2235827360,14,340
2235827488,19,204
2235828640,14,340
2235828768,19,204
2235829920,14,340
2235830048,19,204
2235831200,14,340
2235831328,19,204
2235832480,14,340
2235832608,19,204
2235833760,14,339
2235833888,19,204
2235835040,14,340
2235835168,19,205
2235836320,14,340
2235836448,19,204
2235837728,19,204
2235838880,14,341
2235839008,19,205
2235840160,14,339
2235840288,19,204
2235841568,19,204
2235842720,14,340
2235842848,19,204
2235844000,14,340
2235844128,19,204
2235845280,14,340
2235845408,19,204
2235846560,14,340
2235846688,19,204
2235847840,14,340
2235847968,19,204
2235849120,14,340
2235849248,19,204
2235850400,14,339
2235850528,19,204
2235851680,14,340
2235851808,19,204
2235852960,14,339
2235853088,19,204
2235854240,14,339
2235854368,19,204
2235855520,14,340
2235855648,19,204
2235856800,14,340
2235856928,19,204
2235858080,14,339
2235858208,19,204
2235859360,14,340
2235859488,19,204
2235860640,14,339
2235860768,19,204
2235861920,14,340
2235862048,19,204
2235863200,14,340
2235863328,19,204
2235864480,14,340
2235864608,19,204
2235865760,14,340
2235865888,19,204
2235867040,14,340
2235867168,19,204
2235868320,14,340
2235868448,19,204
2235869600,14,340
2235869728,19,204
2235870880,14,340
2235871008,19,204
2235872160,14,340
2235872288,19,204
2235873440,14,340
2235873568,19,204
2235874720,14,339
2235874848,19,204
2235876008,14,340
2235876136,19,204
2235877288,14,340
2235877416,19,204
2235878568,14,339
2235878696,19,204
2235879848,14,340
2235879976,19,204
2235881128,14,340
2235881256,19,204
2235882408,14,340
2235882536,19,204
2235883688,14,340
2235883816,19,205
2235884968,14,340
2235885096,19,204
2235886248,14,340
2235886376,19,204
2235887528,14,340
2235887656,19,204
2235888808,14,340
2235888936,19,204
2235890088,14,340
2235890216,19,204
2235891368,14,340
2235891496,19,204
2235892648,14,340
2235892776,19,205
2235893928,14,340
2235894056,19,204
2235895208,14,339
2235895336,19,204
2235896496,14,341
2235896624,19,205
2235897776,14,340
2235897904,19,204
2235899056,14,340
2235899184,19,204
2235900336,14,339
2235900464,19,204
2235901616,14,340
2235901744,19,204
2235902896,14,340
2235904176,14,340
2235904304,19,204
2235905456,14,340
2235905584,19,204
2235906736,14,340
2235908016,14,340
2235908144,19,204
2235909296,14,340
2235909424,19,204
2235910576,14,340
2235910704,19,204
2235911856,14,340
2235911984,19,204
2235913136,14,339
2235913264,19,204
2235914424,14,340
2235914552,19,204
2235915704,14,340
2235915832,19,204
2235916984,14,340
2235917112,19,204
2235918264,14,340
2235918392,19,204
2235919544,14,340
2235919672,19,204
2235920824,14,340
2235920952,19,204
2235922104,14,340
2235922232,19,204
2235923384,14,341
2235923512,19,205
2235924664,14,340
2235924792,19,204
2235925944,14,339
2235926072,19,204
2235927224,14,340
2235927352,19,204
2235928504,14,340
2235928632,19,204
2235929784,14,340
2235929912,19,204
2235931064,14,340
2235931192,19,204
2235932344,14,340
2235932472,19,205
2235933624,14,340
2235933752,19,204
2235934904,14,340
2235935032,19,204
2235936184,14,340
2235936312,19,204
2235937464,14,340
2235937592,19,204
2235938744,14,340
2235938872,19,204
2235940024,14,340
2235940152,19,204
2235941304,14,340
2235941432,19,204
2235942584,14,340
2235942712,19,204
2235943864,14,340
2235943992,19,204
2235945144,14,340
2235945272,19,204
2235946424,14,341
2235946552,19,205
2235947704,14,340
2235947832,19,204
2235948984,14,340
2235949112,19,204
2235950264,14,340
2235950392,19,204
2235951544,14,342
2235951672,19,205
2235952824,14,341
2235952952,19,205
2235954104,14,341
2235954232,19,204
2235955384,14,340
2235955512,19,204
2235956664,14,341
2235956792,19,204
2235957944,14,340
2235958072,19,204
2235959224,14,340
2235959352,19,205
2235960504,14,339
2235960632,19,204
2235961784,14,339
2235961912,19,204
2235963064,14,340
2235963192,19,204
2235964344,14,340
2235964472,19,205
2235965624,14,340
2235965752,19,204
2235966904,14,340
2235967032,19,204
2235968184,14,340
2235968312,19,204
2235969464,14,340
2235969592,19,204
2235970744,14,340
2235970872,19,205
2235972024,14,340
2235972152,19,204
2235973304,14,340
2235973432,19,204
2235974584,14,340
2235974712,19,204
2235975864,14,340
2235975992,19,204
2235977144,14,340
2235977272,19,204
2235978424,14,340
2235978552,19,204
2235979704,14,340
2235979832,19,204
2235980984,14,340
2235981112,19,204
2235982264,14,340
2235982392,19,204
2235983544,14,340
2235983672,19,204
2235984824,14,340
2235984952,19,204
2235986104,14,340
2235986232,19,204
2235987384,14,340
2235987512,19,204
2235988664,14,340
2235988792,19,204
2235989944,14,341
2235990072,19,205
2235991224,14,340
2235991352,19,204
2235992504,14,339
2235992632,19,204
2235993784,14,339
2235993912,19,204
2235995072,14,339
2235995200,19,204
2235996352,14,339
2235996480,19,204
2235997632,14,339
2235997760,19,204
2235998912,14,340
2235999040,19,204
2236000192,14,340
2236000320,19,204
2236001472,14,340
2236001600,19,204
2236002752,14,340
2236002880,19,204
2236004032,14,340
2236004160,19,204
2236005312,14,340
2236005440,19,204
2236006592,14,340
2236006720,19,204
2236007872,14,339
2236008000,19,204
2236009152,14,339
2236009280,19,204
2236010432,14,340
2236010560,19,204
2236011712,14,340
2236011840,19,204
2236012992,14,340
2236013120,19,204
2236014272,14,340
2236014400,19,204
2236015552,14,340
2236015680,19,204
2236016832,14,340
2236016960,19,204
2236018112,14,340
2236018240,19,204
2236019392,14,339
2236019520,19,204
2236020680,14,340
2236020808,19,204
2236021960,14,340
2236022088,19,204
2236023240,14,340
2236023368,19,204
2236024520,14,340
2236024648,19,204
2236025800,14,340
2236025928,19,204
2236027080,14,340
2236027208,19,204
2236028360,14,340
2236028488,19,204
2236029640,14,340
2236029768,19,204
2236030920,14,340
2236031048,19,204
2236032200,14,340
2236032328,19,204
2236033480,14,340
2236033608,19,204
2236034760,14,340
2236034888,19,204
2236036040,14,340
2236036168,19,204
2236037320,14,340
2236037448,19,204
2236038600,14,340
2236038728,19,204
2236039880,14,341
2236040008,19,205
2236041160,14,340
2236041288,19,204
2236042440,14,340
2236042568,19,204
2236043720,14,340
2236043848,19,204
2236045000,14,341
2236045128,19,205
2236046280,14,340
2236046408,19,204
2236047560,14,340
2236047688,19,204
2236048840,14,339
2236048968,19,204
2236050128,14,340
2236050256,19,204
2236051408,14,340
2236051536,19,204
2236052688,14,341
2236052816,19,204
2236053968,14,340
2236054096,19,204
2236055248,14,340
2236055376,19,204
2236056528,14,340
2236056656,19,204
2236057808,14,340
2236057936,19,204
2236059088,14,340
2236059216,19,204
2236060368,14,340
2236060496,19,204
2236061648,14,340
2236061776,19,204
2236062928,14,340
2236063056,19,204
2236064208,14,340
2236064336,19,204
2236065488,14,340
2236065616,19,204
2236066768,14,340
2236066896,19,204
2236068048,14,340
2236068176,19,204
2236069328,14,340
2236069456,19,204
2236070608,14,340
2236070736,19,204
2236071888,14,340
2236072016,19,204
2236073168,14,340
2236073296,19,204
2236074448,14,340
2236074576,19,204
2236075728,14,340
2236075856,19,204
2236077008,14,340
2236077136,19,204
2236078288,14,340
2236078416,19,204
2236079568,14,340
2236079696,19,204
2236080848,14,340
2236080976,19,204
2236082128,14,340
2236082256,19,204
2236083408,14,341
2236083536,19,206
2236084688,14,340
2236084816,19,204
2236085968,14,340
2236086096,19,204
2236087248,14,340
2236087376,19,204
2236088528,14,341
2236088656,19,205
2236089808,14,341
2236089936,19,205
2236091088,14,341
2236091216,19,205
2236092368,14,341
2236092496,19,205
2236093648,14,341
2236093776,19,204
2236094928,14,340
2236095056,19,204
2236096208,14,340
2236096336,19,205
2236097488,14,340
2236097616,19,204
2236098768,14,340
2236098896,19,204
2236100048,14,341
2236100176,19,205
2236101328,14,342
2236101456,19,205
2236102608,14,340
2236102736,19,204
2236103888,14,340
2236104016,19,204
2236105168,14,340
2236105296,19,204
2236106448,14,340
2236106576,19,204
2236107728,14,340
2236107856,19,204
2236109008,14,340
2236109136,19,204
2236110288,14,341
2236110416,19,205
2236111568,14,340
2236111696,19,204
2236112848,14,340
2236112976,19,204
2236114128,14,341
2236114256,19,205
2236115408,14,341
2236115536,19,205
2236116688,14,340
2236116816,19,204
2236117968,14,340
2236118096,19,204
2236119248,14,340
2236119376,19,204
2236120528,14,340
2236120656,19,204
2236121808,14,340
2236121936,19,204
2236123088,14,340
2236123216,19,204
2236124368,14,339
2236124496,19,204
2236125648,14,340
2236125776,19,204
2236126928,14,340
2236127056,19,204
2236128208,14,340
2236128336,19,204
2236129488,14,340
2236129616,19,204
2236130768,14,340
2236130896,19,204
2236132048,14,340
2236132176,19,204
2236133328,14,340
2236133456,19,204
2236134608,14,340
2236134736,19,205
2236135888,14,341
2236136016,19,204
2236137168,14,340
2236137296,19,204
2236138448,14,340
2236138576,19,204
2236139728,14,341
2236139856,19,205
2236141008,14,340
2236141136,19,204
2236142288,14,340
2236142416,19,204
2236143568,14,340
2236143696,19,204
2236144848,14,339
2236144976,19,204
2236146128,14,340
2236146256,19,204
2236147408,14,340
2236147536,19,204
2236148688,14,340
2236148816,19,204
2236149968,14,339
2236150096,19,204
2236151248,14,339
2236151376,19,204
2236152528,14,340
2236152656,19,204
2236153808,14,340
2236153936,19,204
2236155088,14,340
2236155216,19,204
2236156368,14,340
2236156496,19,204
2236157648,14,340
2236157776,19,204
2236158928,14,340
2236159056,19,204
2236160208,14,340
2236160336,19,204
2236161488,14,340
2236161616,19,204
2236162768,14,340
2236162896,19,205
2236164048,14,340
2236164176,19,204
2236165456,19,204
2236166616,14,340
2236166744,19,204
2236167896,14,340
2236168024,19,204
2236169304,19,204
2236170456,14,340
2236170584,19,204
2236171736,14,339
2236171864,19,204
2236173016,14,339
2236173144,19,204
2236174296,14,340
2236174424,19,204
2236175576,14,340
2236175704,19,204
2236176856,14,340
2236176984,19,204
2236178136,14,340
2236178264,19,204
2236179416,14,339
2236179544,19,204
2236180696,14,340
2236180824,19,204
2236181976,14,340
2236182104,19,204
2236183256,14,340
2236183384,19,204
2236184536,14,340
2236184664,19,204
2236185816,14,340
2236185944,19,204
2236187096,14,340
2236187224,19,204
2236188376,14,340
2236188504,19,204
2236189656,14,340
2236189784,19,204
2236190936,14,340
2236191064,19,205
2236192216,14,339
2236192344,19,204
2236193496,14,340
2236193624,19,204
2236194776,14,340
2236194904,19,204
2236196056,14,340
2236196184,19,204
2236197336,14,340
2236197464,19,204
2236198616,14,340
2236198744,19,204
2236199896,14,340
2236200024,19,204
2236201176,14,340
