TIME,CH,ADC
366744897,34,601
366746206,11,13003
366746313,34,596
366747625,11,13024
366747731,34,599
366749042,11,13016
366749148,34,608
366750457,11,13013
366750564,34,612
366751873,11,12878
366751980,34,613
366753291,11,13008
366753397,34,629
366754713,11,13053
366754820,34,634
366756131,11,13016
366756237,34,635
366757552,11,13002
366757659,34,626
366758969,11,13015
366759076,34,615
366760386,11,13016
366760492,34,623
366761803,11,12686
366761910,34,593
366763219,11,13043
366763325,34,590
366764636,11,13029
366764743,34,597
366766053,11,12907
366766160,34,603
366767469,11,13189
366767576,34,608
366768887,11,12968
366768994,34,644
366770304,11,13011
366770410,34,626
366771726,11,13028
366771833,34,628
366773143,11,13013
366773250,34,628
366774565,11,13064
366774671,34,624
366775982,11,13026
366776088,34,612
366777399,11,12356
366777511,34,622
366778822,11,13024
366778929,34,589
366780238,11,13010
366780345,34,591
366781655,11,12974
366781761,34,602
366783071,11,12922
366783177,34,604
366784487,11,13023
366784594,34,624
366785905,11,13026
366786011,34,623
366787321,11,13008
366787428,34,628
366788743,11,13030
366788850,34,628
366790160,11,13001
366790267,34,632
366791576,11,13014
366791683,34,625
366792993,11,13017
366793100,34,612
366794409,11,13006
366794522,34,608
366795832,11,13020
366795939,34,598
366797248,11,13006
366797355,34,596
366798665,11,13097
366798772,34,607
366800082,11,13017
366800188,34,618
366801498,11,13013
366801605,34,625
366802915,11,13034
366803022,34,627
366804332,11,13019
366804443,34,629
366805753,11,13028
366805860,34,637
366807170,11,13032
366807277,34,626
366808587,11,13009
366808694,34,623
366810004,11,13006
366810111,34,612
366811420,11,13009
366811532,34,600
366812842,11,13026
366812949,34,604
366814259,11,13048
366814365,34,602
366815676,11,13044
366815783,34,608
366817093,11,13023
366817199,34,615
366818516,11,13005
366818623,34,595
366819933,11,13023
366820040,34,640
366821350,11,13037
366821456,34,644
366822765,11,13009
366822872,34,636
366824182,11,13033
366824288,34,628
366825598,11,13037
366825704,34,617
366827014,11,13022
366827121,34,610
366828432,11,13014
366828544,34,614
366829854,11,13015
366829961,34,597
366831271,11,13010
366831378,34,603
366832688,11,13025
366832795,34,609
366834105,11,13023
366834212,34,617
366835528,11,13010
366835635,34,630
366836945,11,13030
366837052,34,643
366838362,11,13028
366838468,34,632
366839778,11,13026
366839885,34,625
366841194,11,13005
366841301,34,624
366842610,11,13038
366842717,34,590
366844027,11,13010
366844134,34,611
366845443,11,13027
366845550,34,604
366846859,11,13026
366846966,34,603
366848276,11,13054
366848383,34,602
366849693,11,13015
366849800,34,621
366851111,11,13042
366851218,34,622
366852534,11,13017
366852641,34,633
366853951,11,13023
366854058,34,634
366855368,11,13021
366855475,34,636
366856785,11,13006
366856892,34,632
366858203,11,13001
366858309,34,619
366859621,11,12938
366859727,34,611
366861038,11,13010
366861144,34,607
366862454,11,12963
366862561,34,600
366863872,11,13018
366863979,34,609
366865289,11,13026
366865396,34,605
366866712,11,13023
366866819,34,615
366868128,11,13010
366868235,34,622
366869551,11,12988
366869657,34,633
366870968,11,13024
366871075,34,638
366872385,11,13021
366872491,34,624
366873802,11,13000
366873909,34,726
366875219,11,13010
366875326,34,596
366876637,11,13060
366876744,34,602
366878054,11,12979
366878161,34,588
366879469,11,13021
366879576,34,602
366880887,11,13181
366880993,34,604
366882304,11,12930
366882410,34,617
366883727,11,13022
366883833,34,622
366885144,11,12927
366885251,34,634
366886565,11,13020
366886671,34,631
366887982,11,13022
366888088,34,636
366889398,11,13017
366889510,34,632
366890821,11,12756
366890928,34,617
366892237,11,13013
366892344,34,603
366893654,11,13020
366893761,34,607
366895071,11,13008
366895178,34,598
366896488,11,13008
366896595,34,602
366897905,11,13014
366898012,34,607
366899322,11,13060
366899429,34,612
366900745,11,13022
366900852,34,624
366902162,11,13006
366902269,34,628
366903578,11,13014
366903685,34,636
366904994,11,12995
366905101,34,629
366906411,11,13032
366906523,34,629
366907834,11,13022
366907940,34,624
366909249,11,13000
366909356,34,614
366910666,11,13014
366910773,34,603
366912083,11,13025
366912189,34,602
366913499,11,13008
366913606,34,602
366914916,11,13032
366915023,34,620
366916333,11,13026
366916443,34,614
366917754,11,13009
366917861,34,626
366919171,11,13020
366919278,34,629
366920587,11,13019
366920693,34,638
366922004,11,13013
366922110,34,635
366923420,11,12998
366923532,34,629
366924844,11,13012
366924951,34,616
366926260,11,13012
366926367,34,611
366927677,11,13068
366927784,34,601
366929095,11,13032
366929201,34,638
366930516,11,13017
366930623,34,602
366931933,11,13030
366932040,34,586
366933350,11,13060
366933457,34,617
366934767,11,13023
366934873,34,651
366936183,11,13022
366936290,34,628
366937599,11,12972
366937706,34,631
366939016,11,13032
366939122,34,627
366940432,11,13002
366940544,34,624
366941855,11,13016
366941962,34,611
366943272,11,12983
366943379,34,615
366944689,11,13030
366944796,34,603
366946105,11,13023
366946212,34,602
366947528,11,13223
366947635,34,608
366948945,11,13026
366949052,34,627
366950362,11,13047
366950468,34,623
366951778,11,13030
366951885,34,633
366953194,11,13051
366953301,34,636
366954611,11,13028
366954717,34,628
366956027,11,13028
366956134,34,633
366957444,11,13056
366957551,34,622
366958860,11,13029
366958967,34,613
366960278,11,13029
366960384,34,608
366961701,11,13014
366961807,34,596
366963117,11,13027
366963223,34,602
366964539,11,13038
366964646,34,607
366965956,11,13034
366966063,34,615
366967372,11,13011
366967479,34,627
366968789,11,13022
366968895,34,631
366970205,11,13016
366970312,34,633
366971623,11,13077
366971729,34,637
366973040,11,13053
366973146,34,633
366974456,11,12985
366974563,34,621
366975873,11,13048
366975979,34,615
366977289,11,13033
366977395,34,605
366978711,11,13025
366978818,34,600
366980127,11,13049
366980234,34,605
366981550,11,13026
366981656,34,616
366982967,11,13028
366983073,34,620
366984384,11,12904
366984490,34,627
366985801,11,13027
366985907,34,662
366987217,11,13022
366987323,34,618
366988634,11,13020
366988741,34,627
366990051,11,13018
366990157,34,626
366991467,11,13022
366991574,34,548
366992885,11,13080
366992992,34,619
366994302,11,12968
366994409,34,605
366995725,11,12991
366995831,34,596
366997142,11,13021
366997249,34,607
366998564,11,13034
366998671,34,611
366999981,11,13016
367000088,34,629
367001398,11,13010
367001510,34,633
367002821,11,13032
367002928,34,637
367004237,11,13015
367004343,34,633
367005654,11,12839
367005761,34,627
367007071,11,13013
367007177,34,616
367008487,11,13062
367008594,34,612
367009905,11,13015
367010011,34,606
367011321,11,13010
367011427,34,601
367012743,11,13043
367012850,34,603
367014160,11,13013
367014267,34,607
367015576,11,13014
367015682,34,619
367016993,11,13010
367017099,34,646
367018408,11,13019
367018521,34,680
367019832,11,13034
367019938,34,630
367021248,11,13013
367021354,34,624
367022664,11,13018
367022771,34,615
367024081,11,12977
367024188,34,618
367025498,11,12843
367025605,34,605
367026915,11,13024
367027022,34,594
367028332,11,13027
367028442,34,600
367029753,11,13025
367029860,34,602
367031170,11,13026
367031277,34,607
367032587,11,13013
367032693,34,628
367034003,11,12980
367034110,34,626
367035419,11,13295
367035531,34,632
367036842,11,13004
367036949,34,636
367038259,11,13010
367038365,34,631
367039676,11,13010
367039782,34,620
367041093,11,13011
367041199,34,618
367042515,11,12581
367042622,34,584
367043932,11,13022
367044039,34,604
367045349,11,12802
367045455,34,590
367046766,11,13023
367046873,34,603
367048184,11,13002
367048290,34,604
367049600,11,13024
367049707,34,618
367051017,11,13646
367051124,34,640
367052439,11,13018
367052546,34,635
367053855,11,13022
367053962,34,638
367055271,11,12923
367055378,34,624
367056688,11,12965
367056795,34,618
367058104,11,12926
367058210,34,609
367059527,11,13254
367059634,34,608
367060944,11,12990
367061050,34,576
367062361,11,13008
367062467,34,606
367063777,11,13012
367063884,34,611
367065194,11,13033
367065301,34,616
367066610,11,13016
367066717,34,626
367068027,11,13018
367068134,34,633
367069443,11,13012
367069550,34,634
367070859,11,13012
367070966,34,626
367072277,11,13039
367072383,34,623
367073699,11,12988
367073806,34,622
367075115,11,13002
367075222,34,617
367076538,11,13023
367076645,34,608
367077955,11,13155
367078061,34,609
367079372,11,13014
367079478,34,601
367080788,11,13019
367080895,34,610
367082206,11,13030
367082312,34,623
367083623,11,13028
367083730,34,635
367085040,11,12978
367085146,34,700
367086456,11,13107
367086563,34,620
367087873,11,13030
367087979,34,628
367089289,11,13070
367089396,34,624
367090712,11,13012
367090819,34,618
367092129,11,13014
367092236,34,606
367093552,11,13083
367093659,34,602
367094969,11,12996
367095076,34,601
367096385,11,13021
367096492,34,600
367097802,11,13045
367097909,34,611
367099219,11,13024
367099326,34,598
367100637,11,13010
367100743,34,631
367102053,11,13043
367102160,34,637
367103470,11,13022
367103577,34,640
367104887,11,13029
367104994,34,628
367106304,11,13229
367106411,34,622
367107727,11,13040
367107834,34,638
367109144,11,13030
367109251,34,606
367110567,11,13009
367110674,34,594
367111984,11,13037
367112090,34,612
367113400,11,13031
367113512,34,607
367114823,11,13030
367114929,34,612
367116240,11,13015
367116346,34,623
367117655,11,13027
367117762,34,642
367119072,11,12889
367119178,34,635
367120487,11,13018
367120594,34,626
367121905,11,13029
367122011,34,621
367123322,11,13017
367123428,34,620
367124744,11,13010
367124851,34,608
367126161,11,13020
367126268,34,604
367127578,11,13020
367127685,34,603
367128995,11,13023
367129102,34,598
367130411,11,13040
367130523,34,611
367131834,11,13006
367131941,34,622
367133251,11,13046
367133357,34,636
367134668,11,12986
367134775,34,635
367136085,11,13045
367136192,34,642
367137501,11,13031
367137608,34,636
367138919,11,13046
367139025,34,621
367140336,11,13029
367140443,34,608
367141753,11,13017
367141860,34,606
367143170,11,13012
367143277,34,606
367144586,11,12939
367144693,34,602
367146003,11,13020
367146109,34,604
367147418,11,13058
367147531,34,610
367148841,11,13006
367148947,34,615
367150257,11,13026
367150363,34,635
367151674,11,13013
367151780,34,633
367153091,11,13012
367153197,34,637
367154513,11,13010
367154620,34,635
367155931,11,13033
367156037,34,617
367157347,11,13003
367157454,34,610
367158765,11,13023
367158871,34,606
367160180,11,13042
367160287,34,600
367161597,11,13030
367161704,34,603
367163014,11,13015
367163121,34,604
367164431,11,12806
367164543,34,614
367165853,11,13027
367165960,34,618
367167271,11,13107
367167377,34,632
367168687,11,13026
367168794,34,628
367170105,11,13023
367170212,34,635
367171528,11,13028
367171635,34,632
367172945,11,13086
367173052,34,620
367174362,11,13022
367174468,34,658
367175778,11,13559
367175885,34,651
367177194,11,13022
367177301,34,598
367178610,11,12996
367178717,34,597
367180027,11,13019
367180133,34,598
367181443,11,13042
367181550,34,619
367182861,11,13034
367182968,34,624
367184278,11,13018
367184385,34,629
367185701,11,13026
367185808,34,634
367187119,11,13012
367187225,34,639
367188541,11,13052
367188648,34,632
367189958,11,13066
367190065,34,622
367191375,11,13039
367191481,34,606
367192792,11,13011
367192899,34,604
367194210,11,13017
367194317,34,602
367195627,11,13013
367195734,34,602
367197044,11,13020
367197151,34,612
367198461,11,13020
367198568,34,621
367199877,11,13023
367199984,34,612
367201295,11,13038
367201401,34,637
367202718,11,13034
367202824,34,636
367204134,11,13019
367204240,34,622
367205556,11,13010
367205663,34,626
367206973,11,13019
367207080,34,610
367208390,11,13027
367208496,34,609
367209807,11,13082
367209913,34,605
367211222,11,13036
367211329,34,602
367212640,11,13019
367212746,34,607
367214057,11,13011
367214163,34,608
367215473,11,13022
367215580,34,653
367216890,11,13020
367216997,34,629
367218307,11,13006
367218414,34,628
367219730,11,13047
367219837,34,632
367221147,11,13027
367221253,34,632
367222569,11,13028
367222676,34,620
367223986,11,13022
367224092,34,611
367225403,11,13049
367225515,34,595
367226826,11,13017
367226933,34,603
367228242,11,13143
367228349,34,604
367229658,11,13127
367229765,34,606
367231075,11,13058
367231181,34,620
367232491,11,12982
367232598,34,620
367233909,11,13020
367234015,34,629
367235326,11,13039
367235432,34,634
367236748,11,13000
367236854,34,628
367238164,11,13017
367238271,34,626
367239581,11,13022
367239687,34,628
367240997,11,13029
367241104,34,606
367242414,11,13114
367242527,34,606
367243837,11,13034
367243944,34,599
367245253,11,13059
367245360,34,605
367246670,11,13017
367246776,34,604
367248086,11,13030
367248193,34,612
367249503,11,13020
367249610,34,627
367250920,11,13017
367251027,34,630
367252337,11,13035
367252443,34,630
367253753,11,13073
367253860,34,631
367255170,11,13024
367255276,34,628
367256586,11,13010
367256692,34,616
367258003,11,13041
367258109,34,536
367259419,11,13028
367259531,34,612
367260841,11,12994
367260948,34,606
367262257,11,12975
367262364,34,608
367263674,11,13013
367263781,34,625
367265091,11,13047
367265197,34,618
367266513,11,13041
367266620,34,630
367267931,11,13021
367268037,34,637
367269347,11,13027
367269454,34,679
367270763,11,13028
367270870,34,621
367272181,11,13055
367272288,34,624
367273597,11,13029
367273704,34,594
367275014,11,13022
367275121,34,607
367276432,11,13018
367276544,34,604
367277854,11,13038
367277961,34,606
367279271,11,13019
367279378,34,603
367280688,11,13015
367280795,34,612
367282106,11,13026
367282213,34,613
367283529,11,13039
367283636,34,628
367284946,11,13023
367285053,34,636
367286363,11,13021
367286469,34,633
367287780,11,13047
367287886,34,627
367289196,11,13085
367289303,34,622
367290613,11,13017
367290719,34,612
367292030,11,13020
367292136,34,605
367293446,11,13028
367293553,34,600
367294864,11,13023
367294971,34,605
367296281,11,13027
367296388,34,620
367297704,11,13022
367297811,34,613
367299121,11,13428
367299228,34,612
367300544,11,13015
367300650,34,642
367301961,11,13028
367302067,34,638
367303377,11,13012
367303484,34,633
367304794,11,13048
367304901,34,632
367306211,11,13034
367306318,34,621
367307628,11,13012
367307735,34,606
367309045,11,13072
367309151,34,600
367310461,11,13026
367310568,34,614
367311878,11,13006
367311985,34,602
367313295,11,13037
367313402,34,605
367314718,11,12522
367314825,34,616
367316134,11,13020
367316241,34,622
367317557,11,13019
367317663,34,633
367318973,11,12978
367319080,34,619
367320390,11,13026
367320497,34,634
367321807,11,13018
367321914,34,626
367323224,11,12948
367323331,34,612
367324642,11,13027
367324748,34,610
367326058,11,13020
367326165,34,617
367327474,11,13026
367327581,34,596
367328892,11,13018
367328999,34,605
367330309,11,13031
367330415,34,613
367331731,11,13023
367331837,34,620
367333148,11,12738
367333254,34,629
367334569,11,13015
367334675,34,630
367335985,11,12962
367336092,34,631
367337402,11,13035
367337514,34,641
367338825,11,13043
367338932,34,620
367340241,11,13029
367340348,34,611
367341658,11,12999
367341764,34,607
367343074,11,13019
367343180,34,597
367344490,11,13018
367344597,34,604
367345907,11,13068
367346014,34,612
367347324,11,13136
367347430,34,622
367348746,11,13020
367348853,34,630
367350163,11,13039
367350269,34,632
367351579,11,13048
367351685,34,636
367352996,11,13021
367353103,34,636
367354412,11,13026
367354524,34,628
367355835,11,12992
367355941,34,618
367357251,11,13018
367357357,34,612
367358667,11,13008
367358774,34,605
367360084,11,13026
367360190,34,600
367361500,11,13010
367361607,34,605
367362916,11,13023
367363023,34,605
367364333,11,13040
367364443,34,613
367365753,11,13012
367365860,34,630
367367169,11,13015
367367276,34,631
367368586,11,13019
367368692,34,638
367370002,11,12990
367370109,34,635
367371418,11,13014
367371530,34,624
367372840,11,13228
367372946,34,604
367374256,11,13014
367374363,34,608
367375673,11,12844
367375779,34,602
367377089,11,13010
367377196,34,595
367378512,11,13040
367378619,34,592
367379929,11,13039
367380036,34,616
367381346,11,13070
367381452,34,618
367382762,11,13004
367382868,34,617
367384178,11,13032
367384284,34,630
367385594,11,13028
367385700,34,634
367387010,11,13014
367387116,34,631
367388427,11,13027
367388540,34,626
367389851,11,13007
367389958,34,618
367391268,11,13018
367391375,34,605
367392685,11,13025
367392792,34,602
367394102,11,13016
367394209,34,595
367395525,11,13031
367395632,34,550
367396942,11,13006
367397049,34,624
367398359,11,12999
367398465,34,644
367399776,11,12978
367399882,34,629
367401192,11,13082
367401298,34,635
367402608,11,13015
367402715,34,638
367404025,11,12998
367404131,34,630
367405443,11,13040
367405550,34,618
367406860,11,13042
367406966,34,608
367408277,11,13013
367408384,34,602
367409700,11,13004
367409806,34,596
367411116,11,13022
367411222,34,597
367412539,11,13024
367412646,34,602
367413956,11,13000
367414062,34,617
367415373,11,12967
367415479,34,626
367416789,11,13023
367416896,34,630
367418206,11,13026
367418313,34,634
367419624,11,13029
367419731,34,637
367421041,11,13048
367421147,34,625
367422457,11,13036
367422564,34,618
367423873,11,13014
367423980,34,578
367425291,11,13044
367425397,34,610
367426713,11,13040
367426820,34,603
367428129,11,13019
367428236,34,606
367429551,11,13296
367429658,34,619
367430967,11,13038
367431074,34,630
367432384,11,13020
367432490,34,632
367433800,11,13041
367433907,34,638
367435216,11,13028
367435322,34,629
367436633,11,13048
367436740,34,632
367438050,11,13018
367438156,34,622
367439466,11,13019
367439573,34,627
367440884,11,13019
367440990,34,606
367442301,11,13090
367442408,34,600
367443724,11,13037
367443831,34,601
367445141,11,13035
367445248,34,608
367446564,11,13013
367446670,34,620
367447980,11,13004
367448087,34,619
367449398,11,13052
367449510,34,624
367450821,11,13033
367450928,34,618
367452237,11,13055
367452344,34,636
367453654,11,13040
367453760,34,628
367455070,11,13048
367455177,34,620
367456487,11,12969
367456594,34,613
367457905,11,13009
367458011,34,598
367459321,11,13014
367459428,34,599
367460744,11,13013
367460851,34,599
367462161,11,13016
367462268,34,606
367463577,11,13046
367463684,34,621
367464994,11,13023
367465101,34,632
367466410,11,13020
367466522,34,636
367467832,11,13000
367467939,34,640
367469249,11,13113
367469355,34,627
367470666,11,13045
367470772,34,621
367472082,11,13016
367472189,34,614
367473497,11,13052
367473604,34,609
367474914,11,13025
367475021,34,599
367476331,11,13062
367476443,34,596
367477753,11,13021
367477860,34,606
367479170,11,13024
367479277,34,610
367480587,11,12688
367480693,34,612
367482002,11,13052
367482109,34,626
367483418,11,12959
367483530,34,635
367484840,11,13025
367484947,34,625
367486256,11,13023
367486363,34,634
367487674,11,13039
367487780,34,624
367489091,11,13057
367489197,34,620
367490513,11,13040
367490620,34,599
367491930,11,13032
367492037,34,603
367493347,11,13031
367493453,34,600
367494763,11,13014
367494870,34,606
367496179,11,13028
367496286,34,603
367497596,11,12958
367497702,34,620
367499012,11,13411
367499119,34,645
367500428,11,13048
367500541,34,652
367501851,11,13067
367501957,34,639
367503266,11,13034
367503373,34,630
367504684,11,13019
367504790,34,622
367506101,11,13006
367506207,34,604
367507523,11,13039
367507630,34,630
367508940,11,13025
367509047,34,534
367510357,11,12995
367510464,34,609
367511773,11,13037
367511880,34,618
367513189,11,13028
367513296,34,616
367514606,11,12954
367514713,34,624
367516023,11,13014
367516129,34,635
367517442,11,13015
367517550,34,634
367518859,11,13012
367518965,34,630
367520276,11,13040
367520383,34,624
367521693,11,13036
367521800,34,613
367523109,11,13056
367523216,34,609
367524532,11,13043
367524639,34,606
367525949,11,13032
367526056,34,604
367527366,11,13096
367527473,34,608
367528783,11,13038
367528890,34,609
367530201,11,13030
367530307,34,625
367531617,11,13040
367531724,34,626
367533034,11,13099
367533141,34,640
367534449,11,13015
367534556,34,636
367535866,11,13048
367535973,34,628
367537283,11,13024
367537390,34,618
367538706,11,13014
367538813,34,618
367540122,11,13010
367540228,34,605
367541545,11,13084
367541651,34,601
367542962,11,12874
367543068,34,601
367544378,11,12991
367544485,34,601
367545796,11,12998
367545902,34,609
367547213,11,12901
367547319,34,624
367548630,11,13019
367548737,34,630
367550047,11,13034
367550153,34,635
367551463,11,13026
367551570,34,636
367552881,11,13037
367552987,34,623
367554298,11,13027
367554405,34,622
367555721,11,13036
367555827,34,613
367557138,11,13030
367557245,34,606
367558561,11,13012
367558667,34,600
367559978,11,12991
367560084,34,600
367561395,11,13057
367561501,34,601
367562812,11,13109
367562919,34,632
367564228,11,13007
367564335,34,608
367565646,11,13017
367565753,34,638
367567063,11,13010
367567169,34,630
367568478,11,13026
367568585,34,640
367569896,11,13346
367570002,34,630
367571312,11,13026
367571419,34,618
367572735,11,12952
367572842,34,612
367574151,11,13044
367574258,34,606
367575574,11,13015
367575680,34,604
367576991,11,13026
367577098,34,607
367578407,11,12846
367578519,34,599
367579830,11,13009
367579937,34,617
367581246,11,12937
367581353,34,622
367582664,11,13049
367582770,34,632
367584080,11,13029
367584187,34,635
367585497,11,13020
367585604,34,630
367586915,11,13039
367587021,34,622
367588332,11,13029
367588442,34,614
367589753,11,13031
367589860,34,611
367591170,11,13027
367591276,34,603
367592586,11,13034
367592693,34,600
367594003,11,13022
367594110,34,609
367595419,11,13024
367595531,34,614
367596841,11,13064
367596948,34,621
367598258,11,13019
367598364,34,632
367599675,11,13050
367599781,34,637
367601092,11,12997
367601198,34,635
367602514,11,13026
367602621,34,631
367603932,11,13030
367604039,34,619
367605349,11,13020
367605455,34,610
367606765,11,13046
367606872,34,604
367608181,11,12951
367608288,34,594
367609598,11,13046
367609705,34,605
367611015,11,13039
367611121,34,605
367612432,11,13019
367612544,34,610
367613856,11,13022
367613962,34,618
367615273,11,13024
367615380,34,636
367616689,11,13058
367616796,34,633
367618105,11,13015
367618211,34,631
367619527,11,13020
367619634,34,580
367620944,11,13029
367621051,34,638
367622361,11,13043
367622467,34,586
367623778,11,13060
367623884,34,610
367625194,11,13036
367625300,34,606
367626610,11,13016
367626717,34,611
367628027,11,13240
367628133,34,618
367629443,11,13037
367629550,34,627
367630859,11,13071
367630966,34,632
367632277,11,13062
367632384,34,632
367633700,11,13015
367633807,34,637
367635116,11,13034
367635222,34,635
367636539,11,12994
367636646,34,626
367637956,11,12874
367638063,34,612
367639373,11,13010
367639479,34,607
367640789,11,12953
367640896,34,607
367642206,11,13027
367642313,34,599
367643624,11,13006
367643731,34,606
367645041,11,13053
367645147,34,608
367646457,11,13037
367646564,34,621
367647874,11,13024
367647981,34,621
367649291,11,13038
367649397,34,635
367650714,11,13012
367650820,34,636
367652130,11,13078
367652236,34,630
367653553,11,13023
367653659,34,621
367654970,11,13009
367655076,34,613
367656387,11,12738
367656493,34,595
367657803,11,13012
367657909,34,593
367659220,11,13041
367659327,34,601
367660638,11,13034
367660744,34,606
367662054,11,13016
367662161,34,612
367663471,11,13120
367663578,34,623
367664889,11,13021
367664995,34,633
367666305,11,13042
367666412,34,642
367667729,11,13040
367667835,34,635
367669146,11,13035
367669253,34,629
367670568,11,13027
367670675,34,618
367671985,11,13026
367672092,34,596
367673401,11,13509
367673513,34,614
367674824,11,13030
367674931,34,610
367676240,11,13029
367676347,34,607
367677657,11,13026
367677763,34,598
367679073,11,13030
367679180,34,624
367680490,11,13075
367680597,34,628
367681907,11,13028
367682014,34,638
367683324,11,13022
367683431,34,639
367684747,11,13034
367684853,34,636
367686164,11,12991
367686271,34,623
367687581,11,13040
367687687,34,615
367688997,11,13035
367689104,34,612
367690414,11,13025
367690526,34,607
367691837,11,12998
367691944,34,602
367693254,11,12769
367693360,34,594
367694670,11,13040
367694777,34,607
367696088,11,13314
367696194,34,648
367697510,11,13255
367697617,34,628
367698928,11,13022
367699034,34,634
367700344,11,13029
367700451,34,641
367701761,11,13010
367701867,34,632
367703177,11,13045
367703283,34,625
367704593,11,13012
367704699,34,618
367706009,11,13048
367706115,34,609
367707425,11,12981
367707537,34,608
367708848,11,13009
367708955,34,605
367710265,11,13045
367710371,34,607
367711682,11,13032
367711788,34,618
367713099,11,13027
367713205,34,627
367714522,11,13100
367714629,34,632
367715939,11,12996
367716046,34,634
367717356,11,13038
367717463,34,633
367718773,11,12695
367718880,34,608
367720189,11,13024
367720296,34,612
367721606,11,13044
367721713,34,587
367723023,11,12987
367723130,34,511
367724443,11,13037
367724550,34,613
367725860,11,13035
367725966,34,610
367727277,11,13025
367727384,34,615
367728700,11,13036
367728806,34,618
367730116,11,13028
367730222,34,628
367731539,11,13050
367731645,34,639
367732956,11,13038
367733063,34,633
367734373,11,13033
367734480,34,614
367735790,11,13036
367735897,34,629
367737208,11,13004
367737315,34,619
367738626,11,13048
367738733,34,610
367740042,11,13029
367740149,34,597
367741458,11,13025
367741565,34,599
367742875,11,13060
367742981,34,603
367744290,11,13032
367744397,34,610
367745713,11,13018
367745820,34,611
367747130,11,13013
367747237,34,631
367748553,11,13019
367748659,34,633
367749970,11,13047
367750076,34,636
367751386,11,13031
367751493,34,635
367752804,11,13012
367752910,34,623
367754221,11,13035
367754328,34,614
367755639,11,13003
367755746,34,614
367757056,11,13013
367757163,34,599
367758471,11,13045
367758578,34,601
367759889,11,13042
367759996,34,610
367761306,11,13032
367761413,34,616
367762729,11,13046
367762836,34,622
367764146,11,13044
367764253,34,632
367765569,11,13023
367765676,34,634
367766986,11,13102
367767093,34,636
367768402,11,13024
367768515,34,626
367769826,11,13032
367769932,34,620
367771242,11,13042
367771349,34,606
367772659,11,13038
367772765,34,607
367774076,11,13035
367774182,34,603
367775492,11,13013
367775599,34,600
367776910,11,13012
367777017,34,604
367778327,11,13063
367778439,34,615
367779750,11,13025
367779857,34,625
367781167,11,13020
367781274,34,544
367782583,11,13025
367782690,34,648
367784000,11,13038
367784107,34,645
367785416,11,13018
367785528,34,634
367786838,11,13182
367786945,34,624
367788254,11,13045
367788361,34,610
367789671,11,12986
367789778,34,605
367791088,11,13060
367791195,34,605
367792504,11,13082
367792611,34,606
367793921,11,13024
367794027,34,613
367795337,11,13001
367795444,34,612
367796754,11,13047
367796861,34,622
367798171,11,13010
367798278,34,638
367799588,11,13006
367799694,34,632
367801005,11,13022
367801111,34,631
367802421,11,13026
367802533,34,628
367803844,11,13112
367803951,34,615
367805261,11,13038
367805368,34,607
367806678,11,12985
367806785,34,607
367808096,11,13038
367808202,34,610
367809518,11,13028
367809625,34,603
367810936,11,13007
367811043,34,610
367812353,11,13029
367812459,34,620
367813769,11,13023
367813876,34,626
367815186,11,13024
367815293,34,632
367816602,11,13006
367816708,34,633
367818018,11,13066
367818125,34,631
367819442,11,12956
367819549,34,620
367820858,11,13015
367820965,34,663
367822274,11,13030
367822381,34,600
367823692,11,13027
367823798,34,600
367825108,11,13035
367825215,34,602
367826531,11,13035
367826638,34,609
367827948,11,13049
367828055,34,611
367829365,11,13025
367829471,34,622
367830781,11,13081
367830888,34,637
367832197,11,13032
367832304,34,636
367833616,11,13022
367833723,34,629
367835033,11,13028
367835139,34,627
367836449,11,13035
367836556,34,618
367837866,11,13030
367837972,34,610
367839283,11,13047
367839389,34,600
367840705,11,13045
367840812,34,602
367842121,11,13018
367842228,34,600
367843544,11,13030
367843651,34,610
367844961,11,13235
367845068,34,623
367846379,11,13046
367846485,34,634
367847796,11,13039
367847903,34,634
367849212,11,13044
367849318,34,639
367850630,11,13027
367850736,34,627
367852046,11,13043
367852153,34,623
367853463,11,13026
367853570,34,620
367854881,11,13030
367854988,34,604
367856298,11,13031
367856405,34,595
367857722,11,13044
367857828,34,589
367859139,11,13068
367859246,34,642
367860561,11,13032
367860667,34,662
367861976,11,13019
367862083,34,608
367863393,11,13046
367863500,34,623
367864811,11,13040
367864917,34,630
367866226,11,13020
367866333,34,629
367867644,11,13033
367867751,34,621
367869061,11,13019
367869167,34,612
367870477,11,13020
367870584,34,608
367871895,11,13018
367872001,34,606
367873312,11,13021
367873419,34,605
367874735,11,13107
367874841,34,600
367876152,11,13026
367876258,34,607
367877574,11,13013
367877681,34,616
367878991,11,13104
367879098,34,624
367880407,11,13048
367880520,34,631
367881831,11,13028
367881937,34,636
367883247,11,13024
367883354,34,639
367884664,11,13052
367884770,34,625
367886081,11,13044
367886187,34,617
367887497,11,13034
367887604,34,609
367888915,11,13001
367889022,34,602
367890332,11,13026
367890443,34,598
367891753,11,13050
367891860,34,601
367893170,11,13042
367893277,34,607
367894587,11,13035
367894693,34,625
367896002,11,12968
367896109,34,624
367897419,11,13051
367897531,34,637
367898841,11,13011
367898948,34,632
367900258,11,12995
367900365,34,628
367901675,11,13034
367901782,34,627
367903093,11,13038
367903199,34,624
367904515,11,13045
367904622,34,604
367905933,11,13039
367906040,34,596
367907350,11,12932
367907457,34,600
367908767,11,13032
367908873,34,608
367910183,11,13058
367910289,34,606
