UTC datetime,Mon Jul 18 21:48:56 2022
UTC timestamp,1658206136.71534
`---`,,
{
  "port": "/dev/ttyUSB0",
  "device_name": "Arduino Artemis ATP",
  "data_file_prefix": "/home/stellarremnants/muDAQ/analysis_code/thermistor_data/joseph_water_bath_calibration/jwbc",
  "baudrate": 230400,
  "ignore_first_lines": 10,
  "check_port_exists": false,
  "collection_mode": "duration",
  "collection_duration": 10,
  "collection_count": null,
  "delay_on_empty": 0.01,
  "max_voltage": 2,
  "bit_resolution": 14,
  "channel_list": [
    {
      "channel_name": "00",
      "pin_id": 33,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "00"
    },
    {
      "channel_name": "01",
      "pin_id": 11,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "01"
    },
    {
      "channel_name": "02",
      "pin_id": 34,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "02"
    },
    {
      "channel_name": "03",
      "pin_id": 29,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "03"
    },
    {
      "channel_name": "04",
      "pin_id": 16,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "04"
    }
  ]
}
`---`,,
TIME,CH,ADC
1142093,33,7926
1142194,11,7921
1142302,34,7846
1142407,29,7890
1142516,16,7911
1145306,33,7927
1145408,11,7925
1145521,34,7896
1145627,29,7876
1145731,16,7898
1148526,33,7932
1148628,11,7931
1148735,34,7896
1148841,29,7894
1148944,16,7899
1151733,33,7922
1151835,11,7924
1151943,34,7897
1152048,29,7894
1152152,16,7900
1154941,33,7928
1155042,11,7932
1155150,34,7897
1155255,29,7862
1155359,16,7845
1158147,33,7922
1158249,11,7929
1158356,34,7902
1158462,29,7897
1158566,16,7897
1161356,33,7919
1161457,11,7928
1161565,34,7901
1161670,29,7898
1161773,16,7910
1164568,33,7924
1164670,11,7925
1164777,34,7895
1164883,29,7890
1164986,16,7898
1167775,33,7921
1167877,11,7942
1167985,34,7899
1168091,29,7892
1168193,16,7896
1170982,33,7927
1171084,11,7928
1171191,34,7898
1171296,29,7892
1171399,16,7902
1174195,33,7933
1174297,11,7927
1174404,34,7903
1174516,29,7895
1174619,16,7901
1177409,33,7920
1177516,11,7929
1177624,34,7903
1177729,29,7894
1177832,16,7902
1180623,33,7926
1180725,11,7928
1180832,34,7904
1180938,29,7896
1181041,16,7898
1183831,33,7921
1183933,11,7930
1184040,34,7896
1184146,29,7890
1184249,16,7893
1187038,33,8055
1187139,11,7923
1187247,34,7896
1187352,29,7893
1187455,16,7897
1190246,33,7929
1190348,11,7928
1190455,34,7903
1190561,29,7891
1190664,16,7901
1193452,33,7957
1193554,11,7932
1193661,34,7850
1193767,29,7903
1193870,16,7895
1196659,33,7920
1196761,11,7930
1196869,34,7896
1196975,29,7894
1197078,16,7900
1199868,33,7923
1199970,11,7929
1200077,34,7888
