UTC datetime,Tue Jul 19 22:26:09 2022
UTC timestamp,1658294769.815013
`---`,,
{
  "port": "/dev/ttyUSB0",
  "device_name": "Arduino Artemis ATP",
  "data_file_prefix": "/home/stellarremnants/muDAQ/analysis_code/thermistor_data/joseph_water_bath_calibration/jwbc",
  "baudrate": 230400,
  "ignore_first_lines": 10,
  "check_port_exists": false,
  "collection_mode": "duration",
  "collection_duration": 10,
  "collection_count": null,
  "delay_on_empty": 0.01,
  "max_voltage": 2,
  "bit_resolution": 14,
  "channel_list": [
    {
      "channel_name": "00",
      "pin_id": 33,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "00"
    },
    {
      "channel_name": "01",
      "pin_id": 11,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "01"
    },
    {
      "channel_name": "02",
      "pin_id": 34,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "02"
    },
    {
      "channel_name": "03",
      "pin_id": 29,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "03"
    },
    {
      "channel_name": "04",
      "pin_id": 16,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "04"
    }
  ]
}
`---`,,
TIME,CH,ADC
1145181,33,12713
1145283,11,13154
1145390,34,13278
1145495,29,13266
1145599,16,13207
1148389,33,12629
1148490,11,13227
1148598,34,13184
1148703,29,13202
1148806,16,13238
1151596,33,12597
1151697,11,13139
1151804,34,13342
1151910,29,13220
1152013,16,13117
1154801,33,12601
1154903,11,13200
1155010,34,13152
1155116,29,13139
1155219,16,13079
1158008,33,12753
1158110,11,13156
1158217,34,13201
1158323,29,13245
1158426,16,13193
1161220,33,12898
1161322,11,13304
1161430,34,13074
1161541,29,13288
1161645,16,13344
1164440,33,12774
1164542,11,13108
1164649,34,13234
1164754,29,13353
1164857,16,13267
1167646,33,12734
1167748,11,13105
1167855,34,13341
1167961,29,13080
1168064,16,13222
1170853,33,12811
1170955,11,13201
1171062,34,13186
1171168,29,13296
1171271,16,13312
1174060,33,12710
1174161,11,13227
1174268,34,13197
1174374,29,13086
1174477,16,13188
1177266,33,12847
1177368,11,13096
1177475,34,13246
1177581,29,13112
1177685,16,13051
1180474,33,12509
1180576,11,13238
1180683,34,13160
1180788,29,13207
1180891,16,13317
1183680,33,12692
1183782,11,13257
1183889,34,13152
1183995,29,13230
1184098,16,13107
1186888,33,12742
1186990,11,13192
1187097,34,13183
1187202,29,13170
1187305,16,13163
1190094,33,12731
1190196,11,13198
1190303,34,13169
1190409,29,13123
1190518,16,13193
1193308,33,12630
1193410,11,13117
1193523,34,13247
1193629,29,13178
1193732,16,13209
1196527,33,12547
1196629,11,13235
1196736,34,13159
1196841,29,13124
1196945,16,13099
1199734,33,12647
1199836,11,13238
1199943,34,13105
1200049,29,13112
1200152,16,13148
1202942,33,12765
1203043,11,13174
1203151,34,13187
