UTC datetime,Fri Feb 17 23:10:59 2023
UTC timestamp,1676675459.723466
`---`,,
{
  "program_name": "Teaching Example",
  "data_file_prefix": "../analysis_code/teaching_example/example_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "Artemis ATP",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "indefinite",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Thermistor",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "03"
        },
        {
          "channel_name": "Ungrounded",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "voltage",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "Unknown"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,TIME,CH,ADC
1676675466.842202,0,6839209,29,10314
1676675466.842202,0,6839311,11,16383
1676675466.843575,0,6840543,29,10355
1676675466.843575,0,6840644,11,16383
1676675466.8451357,0,6841871,29,10352
1676675466.8451357,0,6841972,11,16383
1676675466.847135,0,6843200,29,10348
1676675466.847135,0,6843301,11,16383
1676675466.8473337,0,6844534,29,10351
1676675466.8473337,0,6844635,11,16383
1676675466.8486702,0,6845863,29,10333
1676675466.8486702,0,6845964,11,16383
1676675466.850213,0,6847191,29,10358
1676675466.850213,0,6847292,11,16383
1676675466.851602,0,6848524,29,10336
1676675466.851602,0,6848625,11,16383
1676675466.8531463,0,6849853,29,10367
1676675466.8531463,0,6849954,11,16383
1676675466.8551118,0,6851182,29,10352
1676675466.8551118,0,6851283,11,16383
1676675466.85531,0,6852516,29,10472
1676675466.85531,0,6852618,11,16383
1676675466.856646,0,6853844,29,10358
1676675466.856646,0,6853946,11,16383
1676675466.8581913,0,6855173,29,10506
1676675466.8581913,0,6855274,11,16383
1676675466.8595793,0,6856501,29,10336
1676675466.8595793,0,6856602,11,16383
1676675466.8615446,0,6857829,29,10372
1676675466.8615446,0,6857930,11,16383
1676675466.8617396,0,6859157,29,10348
1676675466.8617396,0,6859259,11,16383
1676675466.8632376,0,6860486,29,10356
1676675466.8632376,0,6860587,11,16383
1676675466.8646233,0,6861814,29,10333
1676675466.8646233,0,6861915,11,16383
1676675466.8661683,0,6863142,29,10360
1676675466.8661683,0,6863243,11,16383
1676675466.868135,0,6864470,29,10348
1676675466.868135,0,6864572,11,16383
1676675466.868331,0,6865799,29,10353
1676675466.868331,0,6865900,11,16383
1676675466.8696697,0,6867127,29,10359
1676675466.8696697,0,6867228,11,16383
1676675466.8712149,0,6868455,29,10378
1676675466.8712149,0,6868557,11,16383
1676675466.8731802,0,6869783,29,10351
1676675466.8731802,0,6869884,11,16383
1676675466.8745425,0,6871110,29,10364
1676675466.8745425,0,6871212,11,16383
1676675466.876113,0,6872441,29,10368
1676675466.876113,0,6872543,11,16383
1676675466.8763103,0,6873769,29,10357
1676675466.8763103,0,6873870,11,16383
1676675466.8782258,0,6875097,29,10344
1676675466.8782258,0,6875198,11,16383
1676675466.8796833,0,6876425,29,10353
1676675466.8796833,0,6876532,11,16383
1676675466.8811579,0,6877760,29,10368
1676675466.8811579,0,6877861,11,16383
1676675466.8831232,0,6879088,29,10319
1676675466.8831232,0,6879189,11,16383
1676675466.883321,0,6880416,29,10351
1676675466.883321,0,6880523,11,16383
1676675466.884659,0,6881750,29,10359
1676675466.884659,0,6881852,11,16383
1676675466.8862019,0,6883078,29,10317
1676675466.8862019,0,6883179,11,16383
1676675466.8875895,0,6884406,29,10431
1676675466.8875895,0,6884513,11,16383
1676675466.889555,0,6885740,29,10358
1676675466.889555,0,6885841,11,16383
1676675466.8898208,0,6887068,29,10343
1676675466.8898208,0,6887169,11,16383
1676675466.8912675,0,6888395,29,10381
1676675466.8912675,0,6888496,11,16383
1676675466.8926458,0,6889723,29,10366
1676675466.8926458,0,6889825,11,16383
1676675466.8941905,0,6891052,29,10341
1676675466.8941905,0,6891153,11,16383
1676675466.896158,0,6892380,29,10342
1676675466.896158,0,6892481,11,16383
1676675466.8975382,0,6893708,29,10367
1676675466.8975382,0,6893809,11,16383
1676675466.8977594,0,6895036,29,10348
1676675466.8977594,0,6895137,11,16383
1676675466.8992422,0,6896364,29,10332
1676675466.8992422,0,6896465,11,16383
1676675466.9006252,0,6897692,29,10359
1676675466.9006252,0,6897793,11,16383
1676675466.9021678,0,6899021,29,10352
1676675466.9021678,0,6899122,11,16383
1676675466.9041336,0,6900349,29,10210
1676675466.9041336,0,6900450,11,16383
1676675466.904354,0,6901678,29,10367
1676675466.904354,0,6901779,11,16383
1676675466.9056702,0,6903007,29,10333
1676675466.9056702,0,6903108,11,16383
1676675466.9072018,0,6904334,29,10251
1676675466.9072018,0,6904441,11,16383
1676675466.9091566,0,6905668,29,10359
1676675466.9091566,0,6905769,11,16383
1676675466.9105504,0,6906996,29,10354
1676675466.9105504,0,6907097,11,16383
1676675466.9107137,0,6908324,29,10354
1676675466.9107137,0,6908425,11,16383
1676675466.912265,0,6909658,29,10302
1676675466.912265,0,6909759,11,16383
1676675466.9142237,0,6910986,29,10366
1676675466.9142237,0,6911087,11,16383
1676675466.915612,0,6912314,29,10350
1676675466.915612,0,6912415,11,16383
1676675466.9171588,0,6913648,29,10343
1676675466.9171588,0,6913750,11,16383
1676675466.9191394,0,6914977,29,10350
1676675466.9191394,0,6915078,11,16383
1676675466.9193866,0,6916305,29,10339
1676675466.9193866,0,6916406,11,16383
1676675466.9206603,0,6917639,29,10425
1676675466.9206603,0,6917740,11,16383
1676675466.9222002,0,6918967,29,10322
1676675466.9222002,0,6919068,11,16383
1676675466.9235551,0,6920295,29,10380
1676675466.9235551,0,6920397,11,16383
1676675466.9255426,0,6921629,29,10355
1676675466.9255426,0,6921731,11,16383
1676675466.925706,0,6922958,29,10355
1676675466.925706,0,6923059,11,16383
1676675466.9272084,0,6924286,29,10351
1676675466.9272084,0,6924387,11,16383
1676675466.928603,0,6925621,29,10388
1676675466.928603,0,6925723,11,16383
1676675466.9301577,0,6926950,29,10358
1676675466.9301577,0,6927051,11,16383
1676675466.932132,0,6928278,29,10348
1676675466.932132,0,6928379,11,16383
1676675466.9322982,0,6929605,29,10332
1676675466.9322982,0,6929706,11,16383
1676675466.933607,0,6930933,29,10347
1676675466.933607,0,6931034,11,16383
1676675466.9351952,0,6932260,29,10323
1676675466.9351952,0,6932361,11,16383
1676675466.937167,0,6933587,29,10357
1676675466.937167,0,6933688,11,16383
1676675466.938561,0,6934915,29,10182
1676675466.938561,0,6935016,11,16383
1676675466.94012,0,6936244,29,10357
1676675466.94012,0,6936345,11,16383
1676675466.9403965,0,6937578,29,10362
1676675466.9403965,0,6937679,11,16383
1676675466.9422374,0,6938906,29,10348
1676675466.9422374,0,6939008,11,16383
1676675466.9436212,0,6940235,29,10356
1676675466.9436212,0,6940337,11,16383
1676675466.9451673,0,6941569,29,10338
1676675466.9451673,0,6941670,11,16383
1676675466.946554,0,6942897,29,10358
1676675466.946554,0,6942999,11,16383
1676675466.9467804,0,6944225,29,10344
1676675466.9467804,0,6944326,11,16383
1676675466.9482632,0,6945559,29,10372
1676675466.9482632,0,6945660,11,16383
1676675466.9502115,0,6946887,29,10344
1676675466.9502115,0,6946988,11,16383
1676675466.9516003,0,6948214,29,10349
1676675466.9516003,0,6948316,11,16383
1676675466.9531443,0,6949548,29,10359
1676675466.9531443,0,6949649,11,16383
1676675466.9533622,0,6950876,29,10520
1676675466.9533622,0,6950977,11,16383
1676675466.955263,0,6952203,29,10340
1676675466.955263,0,6952304,11,16383
1676675466.9566483,0,6953537,29,10354
1676675466.9566483,0,6953639,11,16383
1676675466.9581459,0,6954865,29,10334
1676675466.9581459,0,6954966,11,16383
1676675466.9595757,0,6956193,29,10350
1676675466.9595757,0,6956294,11,16383
1676675466.9615364,0,6957527,29,10302
1676675466.9615364,0,6957628,11,16383
1676675466.9617546,0,6958856,29,10176
1676675466.9617546,0,6958957,11,16383
1676675466.9632409,0,6960183,29,10340
1676675466.9632409,0,6960284,11,16383
1676675466.9646232,0,6961518,29,10342
1676675466.9646232,0,6961619,11,16383
1676675466.9661665,0,6962845,29,10350
1676675466.9661665,0,6962946,11,16383
1676675466.9681344,0,6964174,29,10352
1676675466.9681344,0,6964275,11,16383
1676675466.9683557,0,6965508,29,10328
1676675466.9683557,0,6965610,11,16383
1676675466.9696717,0,6966837,29,10371
1676675466.9696717,0,6966939,11,16383
1676675466.9712174,0,6968166,29,10334
1676675466.9712174,0,6968267,11,16383
1676675466.9731796,0,6969494,29,10346
1676675466.9731796,0,6969596,11,16383
1676675466.9745653,0,6970823,29,10420
1676675466.9745653,0,6970924,11,16383
1676675466.9747894,0,6972151,29,10349
1676675466.9747894,0,6972253,11,16383
1676675466.9762664,0,6973480,29,10324
1676675466.9762664,0,6973581,11,16383
1676675466.978226,0,6974808,29,10344
1676675466.978226,0,6974909,11,16383
1676675466.9796112,0,6976137,29,10318
1676675466.9796112,0,6976238,11,16383
1676675466.9811563,0,6977465,29,10351
1676675466.9811563,0,6977566,11,16383
1676675466.9831185,0,6978793,29,10348
1676675466.9831185,0,6978895,11,16383
1676675466.9833412,0,6980121,29,10353
1676675466.9833412,0,6980222,11,16383
1676675466.9846616,0,6981449,29,10312
1676675466.9846616,0,6981551,11,16383
1676675466.9862046,0,6982777,29,10371
1676675466.9862046,0,6982878,11,16383
1676675466.987589,0,6984105,29,10344
1676675466.987589,0,6984206,11,16383
1676675466.9895563,0,6985439,29,10302
1676675466.9895563,0,6985541,11,16383
1676675466.9897761,0,6986767,29,10351
1676675466.9897761,0,6986868,11,16383
1676675466.991181,0,6988095,29,10352
1676675466.991181,0,6988196,11,16383
1676675466.9926054,0,6989424,29,10351
1676675466.9926054,0,6989531,11,16383
1676675466.994157,0,6990759,29,10321
1676675466.994157,0,6990860,11,16383
1676675466.9961324,0,6992087,29,10361
1676675466.9961324,0,6992188,11,16383
1676675466.9963017,0,6993413,29,10364
1676675466.9963017,0,6993520,11,16383
1676675466.9976077,0,6994748,29,10320
1676675466.9976077,0,6994849,11,16383
1676675466.9991937,0,6996076,29,10402
1676675466.9991937,0,6996177,11,16383
1676675467.000614,0,6997403,29,10347
1676675467.000614,0,6997510,11,16383
1676675467.0021572,0,6998738,29,10337
1676675467.0021572,0,6998839,11,16383
1676675467.0041173,0,7000066,29,10338
1676675467.0041173,0,7000167,11,16383
1676675467.0043423,0,7001393,29,10363
1676675467.0043423,0,7001494,11,16383
1676675467.0056567,0,7002722,29,10354
1676675467.0056567,0,7002824,11,16383
1676675467.0072033,0,7004050,29,10339
1676675467.0072033,0,7004151,11,16383
1676675467.009171,0,7005377,29,10344
1676675467.009171,0,7005478,11,16383
1676675467.010554,0,7006705,29,10337
1676675467.010554,0,7006807,11,16383
1676675467.0107858,0,7008034,29,10359
1676675467.0107858,0,7008135,11,16383
1676675467.0122514,0,7009362,29,10350
1676675467.0122514,0,7009463,11,16383
1676675467.0142157,0,7010689,29,10348
1676675467.0142157,0,7010790,11,16383
1676675467.0156002,0,7012018,29,10304
1676675467.0156002,0,7012119,11,16383
1676675467.017146,0,7013346,29,10345
1676675467.017146,0,7013447,11,16383
1676675467.0173628,0,7014674,29,10375
1676675467.0173628,0,7014776,11,16383
1676675467.019263,0,7016003,29,10380
1676675467.019263,0,7016104,11,16383
1676675467.0206444,0,7017332,29,10712
1676675467.0206444,0,7017438,11,16383
1676675467.0221894,0,7018665,29,10341
1676675467.0221894,0,7018766,11,16383
1676675467.0235484,0,7019994,29,10346
1676675467.0235484,0,7020095,11,16383
1676675467.0255306,0,7021322,29,10438
1676675467.0255306,0,7021424,11,16383
1676675467.025695,0,7022657,29,10351
1676675467.025695,0,7022758,11,16383
1676675467.0271747,0,7023986,29,10346
1676675467.0271747,0,7024087,11,16383
1676675467.028596,0,7025314,29,10444
1676675467.028596,0,7025415,11,16383
1676675467.0301485,0,7026648,29,10362
1676675467.0301485,0,7026750,11,16383
1676675467.0321333,0,7027977,29,10378
1676675467.0321333,0,7028078,11,16383
1676675467.032352,0,7029304,29,10391
1676675467.032352,0,7029405,11,16383
1676675467.0336695,0,7030638,29,10356
1676675467.0336695,0,7030740,11,16383
1676675467.0352163,0,7031966,29,10344
1676675467.0352163,0,7032067,11,16383
1676675467.0366013,0,7033294,29,10684
1676675467.0366013,0,7033395,11,16383
1676675467.0385644,0,7034628,29,10342
1676675467.0385644,0,7034729,11,16383
1676675467.0387914,0,7035956,29,10354
1676675467.0387914,0,7036057,11,16383
1676675467.0402606,0,7037284,29,10267
1676675467.0402606,0,7037385,11,16383
1676675467.0416427,0,7038618,29,10334
1676675467.0416427,0,7038719,11,16383
1676675467.043189,0,7039946,29,10328
1676675467.043189,0,7040047,11,16383
1676675467.0451562,0,7041274,29,10352
1676675467.0451562,0,7041375,11,16383
1676675467.0465388,0,7042601,29,10356
1676675467.0465388,0,7042702,11,16383
1676675467.046769,0,7043929,29,10340
1676675467.046769,0,7044030,11,16383
1676675467.0482385,0,7045257,29,10352
1676675467.0482385,0,7045359,11,16383
1676675467.0502021,0,7046586,29,10337
1676675467.0502021,0,7046687,11,16383
1676675467.0515904,0,7047914,29,10360
1676675467.0515904,0,7048015,11,16383
1676675467.0531325,0,7049243,29,10370
1676675467.0531325,0,7049344,11,16383
1676675467.0533497,0,7050577,29,10330
1676675467.0533497,0,7050678,11,16383
1676675467.0552506,0,7051905,29,10351
1676675467.0552506,0,7052006,11,16383
1676675467.056582,0,7053234,29,10374
1676675467.056582,0,7053335,11,16383
1676675467.058142,0,7054568,29,10362
1676675467.058142,0,7054669,11,16383
1676675467.0601208,0,7055895,29,10349
1676675467.0601208,0,7055997,11,16383
1676675467.0602431,0,7057224,29,10333
1676675467.0602431,0,7057326,11,16383
1676675467.0616875,0,7058558,29,10344
1676675467.0616875,0,7058659,11,16383
1676675467.0631914,0,7059886,29,10374
1676675467.0631914,0,7059987,11,16383
1676675467.0646105,0,7061215,29,10342
1676675467.0646105,0,7061316,11,16383
1676675467.0661561,0,7062548,29,10350
1676675467.0661561,0,7062649,11,16383
1676675467.0681183,0,7063876,29,10357
1676675467.0681183,0,7063977,11,16383
1676675467.0683393,0,7065205,29,10361
1676675467.0683393,0,7065306,11,16383
1676675467.0696602,0,7066538,29,10294
1676675467.0696602,0,7066639,11,16383
1676675467.0712051,0,7067867,29,10345
1676675467.0712051,0,7067968,11,16383
1676675467.0731723,0,7069194,29,10346
1676675467.0731723,0,7069295,11,16383
1676675467.0745347,0,7070528,29,10343
1676675467.0745347,0,7070629,11,16383
1676675467.0746582,0,7071856,29,10258
1676675467.0746582,0,7071958,11,16383
1676675467.076253,0,7073184,29,10344
1676675467.076253,0,7073285,11,16383
1676675467.0782146,0,7074518,29,10348
1676675467.0782146,0,7074619,11,16383
1676675467.079601,0,7075846,29,10336
1676675467.079601,0,7075947,11,16383
1676675467.0811453,0,7077174,29,10353
1676675467.0811453,0,7077275,11,16383
1676675467.0813653,0,7078508,29,10352
1676675467.0813653,0,7078610,11,16383
1676675467.0826836,0,7079837,29,10294
1676675467.0826836,0,7079938,11,16383
1676675467.084238,0,7081165,29,10346
1676675467.084238,0,7081267,11,16383
1676675467.0861928,0,7082494,29,10356
1676675467.0861928,0,7082595,11,16383
1676675467.0875778,0,7083822,29,10335
1676675467.0875778,0,7083923,11,16383
1676675467.0891182,0,7085150,29,10353
1676675467.0891182,0,7085252,11,16383
1676675467.089337,0,7086479,29,10353
1676675467.089337,0,7086580,11,16383
1676675467.0912395,0,7087807,29,10335
1676675467.0912395,0,7087908,11,16383
1676675467.0926206,0,7089135,29,10346
1676675467.0926206,0,7089237,11,16383
1676675467.0941663,0,7090464,29,10339
1676675467.0941663,0,7090565,11,16383
1676675467.0961342,0,7091792,29,10320
1676675467.0961342,0,7091893,11,16383
1676675467.096354,0,7093121,29,10348
1676675467.096354,0,7093222,11,16383
1676675467.0976717,0,7094449,29,10349
1676675467.0976717,0,7094550,11,16383
1676675467.099216,0,7095777,29,10412
1676675467.099216,0,7095878,11,16383
1676675467.1005998,0,7097105,29,10328
1676675467.1005998,0,7097206,11,16383
1676675467.102564,0,7098437,29,10355
1676675467.102564,0,7098539,11,16383
1676675467.1027906,0,7099766,29,10327
1676675467.1027906,0,7099867,11,16383
1676675467.1042628,0,7101093,29,10356
1676675467.1042628,0,7101194,11,16383
1676675467.1056445,0,7102422,29,10320
1676675467.1056445,0,7102529,11,16383
1676675467.107148,0,7103756,29,10337
1676675467.107148,0,7103857,11,16383
1676675467.10914,0,7105084,29,10355
1676675467.10914,0,7105185,11,16383
1676675467.1105309,0,7106412,29,10369
1676675467.1105309,0,7106519,11,16383
1676675467.1106982,0,7107747,29,10371
1676675467.1106982,0,7107848,11,16383
1676675467.1122131,0,7109074,29,10368
1676675467.1122131,0,7109175,11,16383
1676675467.114174,0,7110402,29,10365
1676675467.114174,0,7110509,11,16383
1676675467.1155677,0,7111737,29,10364
1676675467.1155677,0,7111838,11,16383
1676675467.1171224,0,7113064,29,10353
1676675467.1171224,0,7113165,11,16383
1676675467.117285,0,7114392,29,10281
1676675467.117285,0,7114493,11,16383
1676675467.1192112,0,7115720,29,10336
1676675467.1192112,0,7115822,11,16383
1676675467.120633,0,7117049,29,10341
1676675467.120633,0,7117150,11,16383
1676675467.1221783,0,7118376,29,10401
1676675467.1221783,0,7118477,11,16383
1676675467.1235647,0,7119705,29,10334
1676675467.1235647,0,7119806,11,16383
1676675467.123785,0,7121033,29,10345
1676675467.123785,0,7121134,11,16383
1676675467.1252728,0,7122361,29,10329
1676675467.1252728,0,7122462,11,16383
1676675467.1272259,0,7123690,29,10344
1676675467.1272259,0,7123791,11,16383
1676675467.1286101,0,7125018,29,10334
1676675467.1286101,0,7125119,11,16383
1676675467.1301568,0,7126346,29,10332
1676675467.1301568,0,7126447,11,16383
1676675467.1321182,0,7127675,29,10342
1676675467.1321182,0,7127777,11,16383
1676675467.13241,0,7129003,29,10307
1676675467.13241,0,7129104,11,16383
1676675467.133658,0,7130331,29,10353
1676675467.133658,0,7130438,11,16383
1676675467.135201,0,7131666,29,10366
1676675467.135201,0,7131767,11,16383
1676675467.1365888,0,7132994,29,10384
1676675467.1365888,0,7133095,11,16383
1676675467.138553,0,7134322,29,10352
1676675467.138553,0,7134423,11,16383
1676675467.13878,0,7135656,29,10369
1676675467.13878,0,7135757,11,16383
1676675467.1401796,0,7136984,29,10356
1676675467.1401796,0,7137085,11,16383
1676675467.1416028,0,7138312,29,10338
1676675467.1416028,0,7138413,11,16383
1676675467.1431568,0,7139646,29,10348
1676675467.1431568,0,7139747,11,16383
1676675467.145131,0,7140975,29,10341
1676675467.145131,0,7141076,11,16383
1676675467.1452942,0,7142302,29,10345
1676675467.1452942,0,7142403,11,16383
1676675467.1466422,0,7143637,29,10355
1676675467.1466422,0,7143738,11,16383
1676675467.14823,0,7144965,29,10346
1676675467.14823,0,7145066,11,16383
1676675467.1501906,0,7146293,29,10343
1676675467.1501906,0,7146394,11,16383
1676675467.1515787,0,7147626,29,10343
1676675467.1515787,0,7147728,11,16383
1676675467.153116,0,7148955,29,10339
1676675467.153116,0,7149056,11,16383
1676675467.1533384,0,7150283,29,10347
1676675467.1533384,0,7150384,11,16383
1676675467.1552362,0,7151615,29,10335
1676675467.1552362,0,7151716,11,16383
1676675467.1566243,0,7152944,29,10337
1676675467.1566243,0,7153045,11,16383
1676675467.1581662,0,7154272,29,10289
1676675467.1581662,0,7154373,11,16383
1676675467.160134,0,7155599,29,10320
1676675467.160134,0,7155700,11,16383
1676675467.160353,0,7156926,29,10345
1676675467.160353,0,7157028,11,16383
1676675467.1616716,0,7158255,29,10363
1676675467.1616716,0,7158356,11,16383
1676675467.1632137,0,7159582,29,10332
1676675467.1632137,0,7159683,11,16383
1676675467.1645997,0,7160910,29,10351
1676675467.1645997,0,7161011,11,16383
1676675467.1665628,0,7162239,29,10377
1676675467.1665628,0,7162340,11,16383
1676675467.1667883,0,7163572,29,10321
1676675467.1667883,0,7163673,11,16383
1676675467.1682649,0,7164900,29,10350
1676675467.1682649,0,7165001,11,16383
1676675467.1696427,0,7166229,29,10356
1676675467.1696427,0,7166330,11,16383
1676675467.1711915,0,7167563,29,10349
1676675467.1711915,0,7167664,11,16383
1676675467.172578,0,7168891,29,10369
1676675467.172578,0,7168992,11,16383
1676675467.1745307,0,7170219,29,10356
1676675467.1745307,0,7170320,11,16383
1676675467.1746972,0,7171553,29,10580
1676675467.1746972,0,7171654,11,16383
1676675467.1762373,0,7172881,29,10344
1676675467.1762373,0,7172982,11,16383
1676675467.1776204,0,7174209,29,10388
1676675467.1776204,0,7174310,11,16383
1676675467.1791682,0,7175543,29,10376
1676675467.1791682,0,7175644,11,16383
1676675467.1811335,0,7176870,29,10342
1676675467.1811335,0,7176971,11,16383
1676675467.1813524,0,7178197,29,10336
1676675467.1813524,0,7178299,11,16383
1676675467.1826704,0,7179532,29,10351
1676675467.1826704,0,7179633,11,16383
1676675467.1842177,0,7180859,29,10332
1676675467.1842177,0,7180961,11,16383
1676675467.1861792,0,7182187,29,10330
1676675467.1861792,0,7182288,11,16383
1676675467.187565,0,7183521,29,10356
1676675467.187565,0,7183623,11,16383
1676675467.1877854,0,7184850,29,10351
1676675467.1877854,0,7184952,11,16383
1676675467.1892629,0,7186179,29,10363
1676675467.1892629,0,7186280,11,16383
1676675467.191227,0,7187513,29,10336
1676675467.191227,0,7187615,11,16383
1676675467.192612,0,7188841,29,10349
1676675467.192612,0,7188942,11,16383
1676675467.1941571,0,7190170,29,10346
1676675467.1941571,0,7190271,11,16383
1676675467.1961184,0,7191498,29,10407
1676675467.1961184,0,7191599,11,16383
1676675467.1963387,0,7192826,29,10335
1676675467.1963387,0,7192927,11,16383
1676675467.197658,0,7194155,29,10362
1676675467.197658,0,7194256,11,16383
1676675467.1992028,0,7195483,29,10350
1676675467.1992028,0,7195585,11,16383
1676675467.2005901,0,7196811,29,10342
1676675467.2005901,0,7196913,11,16383
1676675467.202553,0,7198139,29,10336
1676675467.202553,0,7198240,11,16383
1676675467.2027822,0,7199467,29,10293
1676675467.2027822,0,7199569,11,16383
1676675467.20425,0,7200796,29,10344
1676675467.20425,0,7200897,11,16383
1676675467.205633,0,7202123,29,10342
1676675467.205633,0,7202224,11,16383
1676675467.2071424,0,7203451,29,10359
1676675467.2071424,0,7203553,11,16383
1676675467.2091322,0,7204779,29,10348
1676675467.2091322,0,7204881,11,16383
1676675467.2092955,0,7206107,29,10384
1676675467.2092955,0,7206208,11,16383
1676675467.2106423,0,7207441,29,10353
1676675467.2106423,0,7207543,11,16383
1676675467.2121956,0,7208769,29,10342
1676675467.2121956,0,7208870,11,16383
1676675467.2135847,0,7210097,29,10331
1676675467.2135847,0,7210198,11,16383
1676675467.2151394,0,7211423,29,10352
1676675467.2151394,0,7211530,11,16383
1676675467.2171102,0,7212758,29,10345
1676675467.2171102,0,7212859,11,16383
1676675467.2172763,0,7214085,29,10358
1676675467.2172763,0,7214186,11,16383
1676675467.2185955,0,7215413,29,10318
1676675467.2185955,0,7215521,11,16383
1676675467.2202053,0,7216748,29,10358
1676675467.2202053,0,7216849,11,16383
1676675467.2221696,0,7218076,29,10301
1676675467.2221696,0,7218177,11,16383
1676675467.223555,0,7219404,29,10347
1676675467.223555,0,7219511,11,16383
1676675467.2237797,0,7220738,29,10344
1676675467.2237797,0,7220839,11,16383
1676675467.22525,0,7222065,29,10338
1676675467.22525,0,7222166,11,16383
1676675467.227214,0,7223392,29,10368
1676675467.227214,0,7223493,11,16383
1676675467.2286005,0,7224721,29,10346
1676675467.2286005,0,7224822,11,16383
1676675467.2301452,0,7226049,29,10344
1676675467.2301452,0,7226150,11,16383
1676675467.2303638,0,7227376,29,10346
1676675467.2303638,0,7227477,11,16383
1676675467.2322607,0,7228705,29,10337
1676675467.2322607,0,7228807,11,16383
1676675467.2336423,0,7230033,29,10333
1676675467.2336423,0,7230134,11,16383
1676675467.2351935,0,7231361,29,10331
1676675467.2351935,0,7231462,11,16383
1676675467.236578,0,7232690,29,10342
1676675467.236578,0,7232792,11,16383
1676675467.2385387,0,7234018,29,10337
1676675467.2385387,0,7234119,11,16383
1676675467.2387693,0,7235346,29,10335
1676675467.2387693,0,7235447,11,16383
1676675467.240175,0,7236675,29,10338
1676675467.240175,0,7236776,11,16383
1676675467.2415957,0,7238003,29,10348
1676675467.2415957,0,7238104,11,16383
1676675467.2431483,0,7239330,29,10358
1676675467.2431483,0,7239437,11,16383
1676675467.245122,0,7240665,29,10233
1676675467.245122,0,7240766,11,16383
1676675467.245286,0,7241993,29,10337
1676675467.245286,0,7242094,11,16383
1676675467.2466004,0,7243320,29,10334
1676675467.2466004,0,7243422,11,16383
1676675467.2482142,0,7244654,29,10343
1676675467.2482142,0,7244755,11,16383
1676675467.2501802,0,7245982,29,10340
1676675467.2501802,0,7246083,11,16383
1676675467.2515662,0,7247310,29,10351
1676675467.2515662,0,7247411,11,16383
1676675467.2517836,0,7248644,29,10356
1676675467.2517836,0,7248745,11,16383
1676675467.2532613,0,7249972,29,10358
1676675467.2532613,0,7250073,11,16383
1676675467.254645,0,7251300,29,10367
1676675467.254645,0,7251401,11,16383
1676675467.2562048,0,7252633,29,10432
1676675467.2562048,0,7252735,11,16383
1676675467.2581382,0,7253961,29,10332
1676675467.2581382,0,7254062,11,16383
1676675467.2595305,0,7255289,29,10370
1676675467.2595305,0,7255390,11,16383
1676675467.259699,0,7256623,29,10326
1676675467.259699,0,7256724,11,16383
1676675467.2612398,0,7257951,29,10334
1676675467.2612398,0,7258052,11,16383
1676675467.2632012,0,7259278,29,10328
1676675467.2632012,0,7259379,11,16383
1676675467.2645884,0,7260606,29,10340
1676675467.2645884,0,7260707,11,16383
1676675467.2661328,0,7261934,29,10102
1676675467.2661328,0,7262035,11,16383
1676675467.2663507,0,7263262,29,10347
1676675467.2663507,0,7263364,11,16383
1676675467.2682505,0,7264589,29,10344
1676675467.2682505,0,7264690,11,16383
1676675467.2696335,0,7265917,29,9862
1676675467.2696335,0,7266018,11,16383
1676675467.271179,0,7267246,29,10349
1676675467.271179,0,7267347,11,16383
1676675467.2731454,0,7268577,29,10353
1676675467.2731454,0,7268678,11,16383
1676675467.2733617,0,7269906,29,10352
1676675467.2733617,0,7270007,11,16383
1676675467.2746782,0,7271234,29,10346
1676675467.2746782,0,7271335,11,16383
1676675467.2762268,0,7272568,29,10346
1676675467.2762268,0,7272669,11,16383
1676675467.2776098,0,7273895,29,10344
1676675467.2776098,0,7273997,11,16383
1676675467.279157,0,7275224,29,10345
1676675467.279157,0,7275326,11,16383
1676675467.2811177,0,7276558,29,10345
1676675467.2811177,0,7276659,11,16383
1676675467.2813387,0,7277887,29,10336
1676675467.2813387,0,7277988,11,16383
1676675467.2826562,0,7279214,29,10334
1676675467.2826562,0,7279316,11,16383
1676675467.2842004,0,7280548,29,10341
1676675467.2842004,0,7280649,11,16383
1676675467.2861667,0,7281877,29,10354
1676675467.2861667,0,7281978,11,16383
1676675467.2875545,0,7283204,29,10338
1676675467.2875545,0,7283306,11,16383
1676675467.2877712,0,7284539,29,10347
1676675467.2877712,0,7284640,11,16383
1676675467.2892487,0,7285866,29,10336
1676675467.2892487,0,7285967,11,16383
1676675467.2911825,0,7287194,29,10359
1676675467.2911825,0,7287295,11,16383
1676675467.2925622,0,7288527,29,10344
1676675467.2925622,0,7288629,11,16383
1676675467.294137,0,7289855,29,10338
1676675467.294137,0,7289956,11,16383
1676675467.2943046,0,7291183,29,10344
1676675467.2943046,0,7291284,11,16383
