UTC datetime,Fri Jul 22 23:06:31 2022
UTC timestamp,1658556391.659923
`---`,,
{
  "port": "/dev/ttyUSB0",
  "device_name": "Arduino Artemis ATP",
  "data_file_prefix": "/home/stellarremnants/muDAQ/analysis_code/thermistor_data/solderboard_prototype_water_bath_calibration/sbwbc",
  "baudrate": 230400,
  "ignore_first_lines": 10,
  "check_port_exists": false,
  "collection_mode": "duration",
  "collection_duration": 10,
  "collection_count": null,
  "delay_on_empty": 0.01,
  "max_voltage": 2,
  "bit_resolution": 14,
  "channel_list": [
    {
      "channel_name": "K01",
      "pin_id": 29,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K01"
    },
    {
      "channel_name": "K02",
      "pin_id": 11,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K02"
    },
    {
      "channel_name": "K03",
      "pin_id": 34,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K03"
    },
    {
      "channel_name": "K04",
      "pin_id": 33,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K04"
    },
    {
      "channel_name": "K05",
      "pin_id": 16,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K05"
    },
    {
      "channel_name": "K06",
      "pin_id": 31,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K06"
    },
    {
      "channel_name": "K07",
      "pin_id": 13,
      "pin_delay": 500,
      "sensor_type": "thermistor",
      "ref_resistance": 10000,
      "ref_voltage": 3.3,
      "sensor_id": "K07"
    }
  ]
}
`---`,,
TIME,CH,ADC
1184561,29,11325
1184663,11,11303
1184770,34,11252
1184876,33,11248
1184979,16,11199
1185085,31,11223
1185187,13,11262
1189015,29,11283
1189116,11,11347
1189223,34,11243
1189330,33,11254
1189433,16,11219
1189544,31,11200
1189647,13,11203
1193475,29,11313
1193577,11,11354
1193683,34,11269
1193790,33,11327
1193893,16,11263
1193999,31,11146
1194101,13,11242
1197933,29,11350
1198035,11,11335
1198142,34,11280
1198248,33,11247
1198351,16,11263
1198458,31,11184
1198560,13,11258
1202390,29,11239
1202492,11,11378
1202600,34,11236
1202706,33,11327
1202809,16,11182
1202915,31,11217
1203017,13,11214
1206845,29,11258
1206946,11,11440
1207053,34,11268
1207160,33,11333
1207263,16,11268
1207368,31,11195
1207471,13,11202
1211300,29,11286
1211402,11,11395
1211514,34,11260
1211621,33,11327
1211724,16,11255
1211830,31,11311
1211932,13,11449
1215760,29,11332
1215861,11,11367
1215968,34,11247
1216075,33,11287
1216178,16,11288
1216283,31,11250
1216385,13,11231
1220217,29,11286
1220319,11,11359
1220426,34,11206
1220538,33,11251
1220641,16,11219
1220747,31,11164
1220849,13,11242
1224678,29,11261
1224779,11,11344
1224886,34,11292
1224993,33,11236
1225096,16,11310
1225202,31,11240
